date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,rank,bracket_number,horse_number,horse_name,sex,age,weight_carried,jockey,time,margin,popularity,odds,last_3f,passing_order,stable,horse_weight,weight_diff,horse_id
2026/04/09,川崎,晴,1,3歳7,ダ,1400,稍,9,1,2,2,サンブル,セ,3,56.0,野畑凌,91.9,,1,1.6,39.5,1-1-1-1,川崎秋山直之,501.0,-13.0,2023105667
2026/04/09,川崎,晴,1,3歳7,ダ,1400,稍,9,2,6,6,ワイルドスマッシュ,牡,3,56.0,町田直希,92.9,5,2,2.7,40.3,2-2-2-2,川崎山崎尋美,482.0,-5.0,2023103526
2026/04/09,川崎,晴,1,3歳7,ダ,1400,稍,9,3,4,4,ベアトゥース,セ,3,56.0,張田昂,93.0,1/2,4,16.7,40.0,5-5-3,川崎古澤悟,461.0,-3.0,2023101071
2026/04/09,川崎,晴,1,3歳7,ダ,1400,稍,9,4,1,1,ラヴィッジ,牡,3,56.0,藤本現暉,94.1,5,6,27.8,40.9,4-4-5-4,川崎内田勝義,482.0,4.0,2023101232
2026/04/09,川崎,晴,1,3歳7,ダ,1400,稍,9,5,8,9,ティンガティンガ,セ,3,56.0,櫻井光輔,94.9,4,5,19.8,41.7,6-6-4,川崎佐藤博紀,404.0,6.0,2023105746
2026/04/09,川崎,晴,1,3歳7,ダ,1400,稍,9,6,5,5,バックトラック,セ,3,56.0,古岡勇樹,95.5,3,9,115.7,41.9,8,川崎山崎尋美,446.0,9.0,2023104542
2026/04/09,川崎,晴,1,3歳7,ダ,1400,稍,9,7,7,7,アスパラノヴァ,牡,3,56.0,山林堂信,95.7,1,8,87.7,41.1,9,川崎田辺陽一,451.0,-1.0,2023104217
2026/04/09,川崎,晴,1,3歳7,ダ,1400,稍,9,8,3,3,トゥルービューティ,牝,3,54.0,田中涼,96.1,2,7,75.7,42.3,7-7,川崎鈴木義久,468.0,12.0,2023102030
2026/04/09,川崎,晴,1,3歳7,ダ,1400,稍,9,中止,8,8,ヨルノマドンナ,牝,3,54.0,矢野貴之,,,3,9.3,,3-3-5,川崎八木正喜,504.0,-4.0,2023101020
2026/04/09,川崎,晴,2,C3三四,ダ,1400,稍,12,1,4,4,ニットウアクシア,牝,4,54.0,伊藤裕人,94.0,,1,1.4,39.9,1-1-1-1,川崎茂木浩幸,478.0,10.0,2022103108
2026/04/09,川崎,晴,2,C3三四,ダ,1400,稍,12,2,6,7,ゴームズ,牝,4,54.0,野畑凌,94.2,1,3,5.9,39.9,2-2-2-2,川崎佐々木仁,473.0,-1.0,2022103701
2026/04/09,川崎,晴,2,C3三四,ダ,1400,稍,12,3,7,9,バリクパパン,牝,5,54.0,西村栄喜,94.9,3,10,155.4,40.4,6-5-3-5,船橋佐々木清,449.0,-3.0,2021107299
2026/04/09,川崎,晴,2,C3三四,ダ,1400,稍,12,4,2,2,ムンディ,牝,4,53.0,☆佐野遥久,95.1,3/4,5,22.5,40.4,8-9-5-4,川崎武井和実,413.0,-1.0,2022106348
2026/04/09,川崎,晴,2,C3三四,ダ,1400,稍,12,5,6,8,カペラスター,牡,7,56.0,及川烈,95.2,3/4,6,23.9,39.7,5-8-9-10,浦和工藤伸輔,496.0,0.0,2019105737
2026/04/09,川崎,晴,2,C3三四,ダ,1400,稍,12,6,7,10,リュウノファントム,牡,6,56.0,木間塚龍,95.3,3/4,4,18.6,40.2,10-11-6-7,浦和野口孝,475.0,-6.0,2020101125
2026/04/09,川崎,晴,2,C3三四,ダ,1400,稍,12,7,1,1,ジーティーケリー,牝,4,54.0,山林堂信,95.5,1,8,78.9,39.5,11-12-13-11,川崎村田順一,398.0,2.0,2022100173
2026/04/09,川崎,晴,2,C3三四,ダ,1400,稍,12,8,3,3,ミカエンブレイス,牝,4,54.0,古岡勇樹,95.6,クビ,9,129.3,39.9,7-7-11-12,川崎田辺陽一,428.0,-5.0,2022103360
2026/04/09,川崎,晴,2,C3三四,ダ,1400,稍,12,9,8,11,グランツリッター,牡,4,56.0,櫻井光輔,95.6,ハナ,12,189.9,40.7,4-7-8,川崎田辺陽一,459.0,-5.0,2022107256
2026/04/09,川崎,晴,2,C3三四,ダ,1400,稍,12,10,5,5,メガミリオン,牡,8,56.0,池谷匠翔,96.0,2,2,5.5,41.5,3-4-6,川崎田島寿一,471.0,8.0,2018102838
2026/04/09,川崎,晴,2,C3三四,ダ,1400,稍,12,11,5,6,ダンシングハピリー,牝,6,54.0,本田紀忠,96.3,1.1/2,7,54.6,41.0,4-6-8-9,川崎武井和実,412.0,1.0,2020106984
2026/04/09,川崎,晴,2,C3三四,ダ,1400,稍,12,12,8,12,ブルーレンジャー,牝,5,51.0,▲加藤雄真,97.3,5,11,158.1,41.5,9-10-12-13,川崎河津裕昭,460.0,-4.0,2021100534
2026/04/09,川崎,晴,3,C3三四,ダ,1400,稍,12,1,6,8,リコースチェッキン,牝,6,53.0,☆佐野遥久,93.8,,4,5.9,40.3,1-1-1-1,川崎久保秀男,425.0,37.0,2020102372
2026/04/09,川崎,晴,3,C3三四,ダ,1400,稍,12,2,4,4,ヴァンクールシチー,牡,7,56.0,半澤慶実,93.9,3/4,7,20.8,39.8,5-5-5-3,浦和工藤伸輔,436.0,-3.0,2019105918
2026/04/09,川崎,晴,3,C3三四,ダ,1400,稍,12,3,3,3,シルヴァギンジ,牡,7,56.0,伊藤裕人,94.3,2,5,14.6,40.6,2-2-2-2,川崎田辺陽一,500.0,14.0,2019103259
2026/04/09,川崎,晴,3,C3三四,ダ,1400,稍,12,4,5,5,ヒナボンボン,牝,5,54.0,岡村健司,94.7,2,6,18.0,40.8,3-4-3-6,川崎古澤悟,504.0,3.0,2021109080
2026/04/09,川崎,晴,3,C3三四,ダ,1400,稍,12,5,8,11,ジーニーボニータ,牡,7,56.0,見越彬央,94.8,1/2,3,5.6,40.3,7-7-7-8,浦和水野貴史,501.0,-5.0,2019106196
2026/04/09,川崎,晴,3,C3三四,ダ,1400,稍,12,6,7,9,ニットウサニー,牝,6,54.0,新原周馬,94.9,クビ,1,2.1,40.4,8-8-8-5,川崎林隆之,453.0,4.0,2020106781
2026/04/09,川崎,晴,3,C3三四,ダ,1400,稍,12,7,7,10,ディバインウィル,牝,5,54.0,福原杏,95.0,1/2,11,152.9,40.3,10-9-7,川崎田島寿一,392.0,0.0,2021105208
2026/04/09,川崎,晴,3,C3三四,ダ,1400,稍,12,8,2,2,ローゼシュティア,牝,7,54.0,本田紀忠,95.4,2,12,176.1,39.9,10,川崎八木正喜,474.0,-5.0,2019105371
2026/04/09,川崎,晴,3,C3三四,ダ,1400,稍,12,9,5,6,ヤサカソレイユ,牡,6,56.0,池谷匠翔,95.4,ハナ,2,5.2,40.7,9-9-10-10,川崎村田六郎,457.0,-3.0,2020105173
2026/04/09,川崎,晴,3,C3三四,ダ,1400,稍,12,10,1,1,ヤンキージャック,牝,4,54.0,中越琉世,95.5,クビ,10,78.1,41.6,4-3-4-4,川崎武井和実,401.0,-1.0,2022106994
2026/04/09,川崎,晴,3,C3三四,ダ,1400,稍,12,11,6,7,シェナチチカカ,牝,7,54.0,岡村裕基,96.0,2.1/2,8,38.8,41.7,6-6-6-9,川崎山田正実,398.0,1.0,2019101946
2026/04/09,川崎,晴,3,C3三四,ダ,1400,稍,12,12,8,12,ジャスティラック,牡,4,56.0,古岡勇樹,96.1,1/2,9,60.7,40.2,,川崎長友豊,445.0,-2.0,2022103819
2026/04/09,川崎,晴,4,スズメ賞(C3),ダ,900,稍,12,1,1,1,ロジステート,牝,4,54.0,野畑凌,55.8,,1,1.8,38.5,1-1,川崎佐藤博紀,495.0,14.0,2022103450
2026/04/09,川崎,晴,4,スズメ賞(C3),ダ,900,稍,12,2,3,3,カナサンドー,牝,5,54.0,藤江渉,56.2,2,7,39.3,38.9,2-2,川崎今井輝和,396.0,9.0,2021101746
2026/04/09,川崎,晴,4,スズメ賞(C3),ダ,900,稍,12,3,6,7,ロワン,牝,4,54.0,櫻井光輔,56.2,ハナ,6,22.3,38.6,4-4,川崎八木正喜,414.0,-4.0,2022101499
2026/04/09,川崎,晴,4,スズメ賞(C3),ダ,900,稍,12,4,4,4,ダイナマイトブル,牡,6,56.0,達城龍次,56.3,クビ,2,3.8,38.3,6-6,川崎久保勇,459.0,2.0,2020101068
