date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,rank,bracket_number,horse_number,horse_name,sex,age,weight_carried,jockey,time,margin,popularity,odds,last_3f,passing_order,stable,horse_weight,weight_diff,horse_id
2026/04/14,水沢,晴,1,C2四組,ダ,1400,良,9,1,4,4,ハナカホノカ,牝,4,54.0,山本政聡,90.1,,3,5.9,40.4,1-1-1-1,岩手工藤裕孝,465.0,-1.0,2022100187
2026/04/14,水沢,晴,1,C2四組,ダ,1400,良,9,2,3,3,クレストライン,牝,4,54.0,小林凌,90.1,アタマ,5,7.3,39.0,7-4,岩手西野直樹,450.0,-5.0,2022100515
2026/04/14,水沢,晴,1,C2四組,ダ,1400,良,9,3,5,5,キタノパッション,牝,6,54.0,塚本涼人,90.7,4,1,3.0,40.9,2-2-2-2,岩手佐々木由,427.0,-1.0,2020102251
2026/04/14,水沢,晴,1,C2四組,ダ,1400,良,9,4,6,6,タギマサダス,セ,4,56.0,鈴木祐,90.8,1/2,6,12.6,40.2,4-5,岩手工藤裕孝,403.0,1.0,2022107067
2026/04/14,水沢,晴,1,C2四組,ダ,1400,良,9,5,8,8,コスモレンブランサ,牝,6,54.0,岩本怜,91.6,5,2,3.2,41.6,3-3-3,岩手三野宮通,444.0,3.0,2020100769
2026/04/14,水沢,晴,1,C2四組,ダ,1400,良,9,6,1,1,アスマスティーブ,セ,8,56.0,佐々木志,91.9,1.3/4,7,19.1,40.2,8-6,岩手橘友和,488.0,6.0,2018106686
2026/04/14,水沢,晴,1,C2四組,ダ,1400,良,9,7,2,2,エムティヒビキ,セ,6,54.0,関本玲花,92.2,2,9,68.8,41.3,6-4-5,岩手佐藤敏彦,414.0,1.0,2020100567
2026/04/14,水沢,晴,1,C2四組,ダ,1400,良,9,8,8,9,キタノアルテミス,牝,4,54.0,山本聡紀,92.4,1,4,7.1,41.8,5-6,岩手佐々木由,450.0,-2.0,2022101045
2026/04/14,水沢,晴,1,C2四組,ダ,1400,良,9,9,7,7,ドルチェヴィータ,牝,8,52.0,△坂井瑛音,92.7,1.1/2,8,47.2,41.1,7-6,岩手工藤裕孝,445.0,0.0,2018103953
2026/04/14,水沢,晴,2,C2三組,ダ,1400,良,10,1,6,6,オールウェズキズナ,牝,5,54.0,高橋悠里,90.1,,1,1.6,40.0,1-1-1-1,岩手伊藤和忍,456.0,6.0,2021105479
2026/04/14,水沢,晴,2,C2三組,ダ,1400,良,10,2,7,8,テーオーカバリエ,牝,4,54.0,阿部英俊,90.2,3/4,3,5.5,39.9,2-2-2,岩手及川良春,431.0,-3.0,2022105264
2026/04/14,水沢,晴,2,C2三組,ダ,1400,良,10,3,5,5,バイオレットモーヴ,牝,9,54.0,山本聡哉,91.4,7,6,25.6,40.6,5-5-5,岩手及川良春,451.0,-6.0,2017100438
2026/04/14,水沢,晴,2,C2三組,ダ,1400,良,10,4,8,9,マサノビジョン,牡,10,56.0,塚本涼人,91.4,クビ,2,3.7,40.8,7-6-3-3,岩手酒井仁,486.0,2.0,2016103493
2026/04/14,水沢,晴,2,C2三組,ダ,1400,良,10,5,8,10,タマモキサキ,牝,5,54.0,佐々木志,91.8,2.1/2,7,52.6,41.3,3-3-4,岩手伊藤和,430.0,-2.0,2021103596
2026/04/14,水沢,晴,2,C2三組,ダ,1400,良,10,6,2,2,グランクリュ,牝,4,54.0,菅原辰徳,92.1,1.1/2,4,20.3,40.6,8-10-8-4,岩手菅原右吉,431.0,0.0,2022101414
2026/04/14,水沢,晴,2,C2三組,ダ,1400,良,10,7,4,4,ジーティーポライト,牝,5,50.0,★斉藤友香,92.3,1,5,21.2,41.2,10-8-6-5,岩手斉藤雄一,464.0,3.0,2021104920
2026/04/14,水沢,晴,2,C2三組,ダ,1400,良,10,8,7,7,シトラスダル,牝,7,54.0,岩本怜,94.2,大,9,75.7,42.7,6-7-9,岩手菅原右吉,427.0,3.0,2019103981
2026/04/14,水沢,晴,2,C2三組,ダ,1400,良,10,9,1,1,ウィンドワーク,牝,5,52.0,関本玲花,95.3,7,8,64.1,43.8,9-9-10,岩手関本浩司,478.0,6.0,2021100026
