horse_id,horse_name,date,course,weather,race_number,race_name,num_horses,bracket_number,horse_number,odds,popularity,rank,jockey,weight_carried,surface,distance,track_condition,time,margin,passing_order,last_3f,horse_weight,weight_diff,winner_name,prize
2022105499,プリンセスロロ,2026/04/11,高知,晴,8,C3ー7,11,1,1,4.7,3.0,5,山崎雅由,55.0,ダ,1300.0,不,84.8,1.4,3-3-3-2,40.1,429.0,13.0,コノヨルヲトメテヨ,6.0
2022105499,プリンセスロロ,2026/02/28,1小倉11,晴,8,4歳以上1勝クラス,13,3,3,314.0,13.0,11,水沼元輝,52.0,芝,2000.0,稍,122.8,1.8,9-9-9-10,37.9,416.0,-2.0,マテンロウシルビア,
2022105499,プリンセスロロ,2026/02/14,1小倉7,雨,12,4歳以上1勝クラス,15,6,10,298.4,15.0,14,小林凌大,55.0,芝,1800.0,良,109.6,1.2,3-3-2-3,36.4,418.0,2.0,シンゼンカガ,
2022105499,プリンセスロロ,2026/02/01,1小倉4,曇,8,4歳以上1勝クラス,13,6,9,226.5,13.0,12,小林凌大,55.0,芝,1800.0,良,107.5,1.6,10-11-12-13,34.6,416.0,-16.0,クラヴァンス,
2022105499,プリンセスロロ,2025/10/26,4東京9,曇,7,3歳以上1勝クラス,13,7,10,139.3,12.0,13,遠藤汰月,51.0,ダ,1600.0,不,99.2,2.8,2-2,38.7,432.0,-2.0,スカイビート,
2022105499,プリンセスロロ,2025/10/19,4東京7,曇,7,3歳以上1勝クラス,13,5,6,310.6,12.0,11,吉田豊,54.0,芝,1800.0,良,107.4,1.5,10-9-9,34.1,434.0,2.0,ミッキーソルジャー,
2022105499,プリンセスロロ,2025/10/05,4東京2,曇,8,3歳以上1勝クラス,14,4,6,128.6,12.0,13,木幡巧也,54.0,芝,1800.0,良,107.3,1.6,4-4-4,35.0,432.0,10.0,ジャサルディア,
2022105499,プリンセスロロ,2025/08/30,3新潟3,晴,6,3歳未勝利,18,4,8,63.4,11.0,8,吉田豊,55.0,芝,1800.0,良,108.3,0.8,7-8,35.1,422.0,0.0,キョウエイグッド,
2022105499,プリンセスロロ,2025/08/09,2新潟5,晴,12,3歳未勝利,18,3,6,9.5,5.0,10,吉田豊,55.0,芝,1400.0,良,82.1,0.8,6-8,35.8,422.0,2.0,サウンドリアン,
2022105499,プリンセスロロ,2025/04/13,3中山6,雨,5,3歳未勝利,16,6,11,5.5,3.0,12,吉田豊,55.0,芝,1600.0,良,95.9,1.0,5-7-7,36.3,420.0,0.0,ドルビナ,
2022105499,プリンセスロロ,2025/01/11,1中山3,晴,7,3歳未勝利,16,5,9,6.0,5.0,6,吉田豊,55.0,芝,1600.0,良,94.7,0.3,7-8-8,35.8,420.0,0.0,ニシノヒナアラレ,
2022105499,プリンセスロロ,2024/12/21,5中山7,晴,3,2歳未勝利,16,8,16,14.3,5.0,3,吉田豊,55.0,芝,1600.0,良,94.9,0.4,7-8-8,35.4,420.0,0.0,コムユンプリュム,140.0
2022105499,プリンセスロロ,2024/11/10,5東京4,曇,3,2歳未勝利,11,8,10,5.4,4.0,2,Ｍ．デム,55.0,芝,1400.0,良,82.6,0.3,6-4,34.8,420.0,-8.0,ラブリーガール,220.0
2022105499,プリンセスロロ,2024/10/20,4東京6,晴,2,2歳未勝利,10,8,9,4.9,2.0,3,吉田豊,55.0,芝,1600.0,良,96.3,0.3,2-2,35.1,428.0,2.0,カリーン,140.0
2022105499,プリンセスロロ,2024/09/28,4中山8,曇,2,2歳未勝利,13,4,5,17.5,6.0,4,吉田豊,55.0,芝,1200.0,良,69.6,0.2,4-5,35.1,426.0,14.0,ラトルシェ,83.0
2022105499,プリンセスロロ,2024/08/04,2新潟4,晴,2,2歳新馬,14,3,3,96.8,11.0,5,吉田豊,55.0,芝,1600.0,良,96.6,0.6,3-3,34.0,412.0,0.0,ダンツエラン,72.0
2020102055,トワキ,2026/04/18,高知,曇,1,C3ー6,8,1,1,69.1,7.0,7,上田将司,57.0,ダ,1400.0,重,94.8,2.5,6-6-6-6,40.3,470.0,-2.0,シティオブロンドン,
2020102055,トワキ,2026/04/04,高知,雨,1,C3ー6,8,6,6,70.2,6.0,8,上田将司,57.0,ダ,1300.0,不,86.2,3.6,6-6-6-6,40.7,472.0,5.0,リライトヒストリー,
2020102055,トワキ,2026/03/23,高知,晴,4,C3ー5,8,3,3,139.8,7.0,8,上田将司,57.0,ダ,1600.0,重,110.7,4.5,5-5-7-8,43.2,467.0,-2.0,セリオヴェローチェ,
2020102055,トワキ,2026/03/02,高知,雨,9,ファイナルレース(C3),12,6,8,2.8,1.0,5,上田将司,57.0,ダ,1300.0,不,84.6,0.8,6-6-6-6,39.3,469.0,0.0,ノアファラオ,6.0
2020102055,トワキ,2026/02/17,高知,晴,2,C3ー4,11,1,1,598.9,11.0,9,上田将司,57.0,ダ,1400.0,稍,95.2,2.3,7-7-7-9,40.6,469.0,-4.0,リワードインペリオ,
2020102055,トワキ,2026/02/10,高知,曇,3,C3ー5,11,8,10,335.3,11.0,8,上田将司,57.0,ダ,1300.0,良,87.6,3.0,11-11-11-10,39.7,473.0,1.0,ダオラダオラ,
2020102055,トワキ,2026/01/26,高知,晴,5,C3ー5,10,6,6,445.7,8.0,10,上田将司,57.0,ダ,1600.0,良,109.6,4.4,7-7-6-6,40.9,472.0,1.0,コスモルーテウス,
2020102055,トワキ,2026/01/11,高知,晴,8,C3ー7,9,3,3,253.3,8.0,9,佐原秀泰,57.0,ダ,1400.0,良,97.6,4.1,1-1-1-5,45.8,471.0,-4.0,アイルランズコール,
2020102055,トワキ,2025/12/31,高知,晴,3,C3ー6,10,6,6,250.6,9.0,10,佐原秀泰,57.0,ダ,1300.0,良,89.6,3.1,2-2-2-6,43.5,475.0,0.0,カルリーノ,
2020102055,トワキ,2025/12/20,高知,曇,9,C3ー7,11,5,5,491.6,11.0,11,郷間勇太,57.0,ダ,1400.0,稍,96.3,4.1,11-11-11-11,41.0,475.0,-1.0,スピードイエロー,
2020102055,トワキ,2025/12/06,高知,晴,11,ファイナルレース(C3),12,5,6,37.0,10.0,12,佐原秀泰,57.0,ダ,1300.0,良,90.3,4.3,3-3-7-10,43.2,476.0,0.0,ジョーエルピーゾ,
2020102055,トワキ,2025/11/23,高知,晴,11,ファイナルレース(C3),11,8,10,20.0,7.0,11,郷間勇太,57.0,ダ,1600.0,良,113.9,4.9,2-2-2-11,45.5,476.0,7.0,アツィオーネ,
2020102055,トワキ,2025/11/08,高知,晴,9,C3ー6,10,1,1,64.2,7.0,10,佐原秀泰,57.0,ダ,1400.0,稍,95.9,4.7,4-4-6-10,42.4,469.0,-1.0,メイショウオーギシ,
2020102055,トワキ,2025/10/25,高知,曇,1,C3ー13,11,4,4,57.5,7.0,10,佐原秀泰,57.0,ダ,1600.0,不,110.6,2.5,2-3-3-6,40.4,470.0,1.0,エイブリー,
2020102055,トワキ,2025/10/11,高知,雨,8,C3ー7,10,6,6,40.4,6.0,3,佐原秀泰,57.0,ダ,1600.0,稍,109.5,0.2,1-1-1-2,39.5,469.0,1.0,アルヒジュル,15.0
2020102055,トワキ,2025/09/27,高知,曇,7,C3ー8,9,6,6,27.8,4.0,4,佐原秀泰,57.0,ダ,1400.0,不,93.1,2.1,5-5-4-4,40.9,468.0,-7.0,ジンフィンドール,9.0
2020102055,トワキ,2025/09/13,高知,曇,7,C3ー8,11,8,10,43.1,5.0,9,佐原秀泰,57.0,ダ,1300.0,重,87.1,4.2,6-8-7-8,40.8,475.0,12.0,アティード,
2020102055,トワキ,2025/07/27,高知,晴,11,ヒマワリ特別(C3),9,6,6,206.6,9.0,6,中島良美,55.0,ダ,1300.0,稍,84.9,1.5,8-7-7-6,39.6,463.0,2.0,ニヨドスマイル,
2020102055,トワキ,2025/07/05,高知,晴,2,C3ー12,9,8,9,27.4,6.0,1,中島良美,55.0,ダ,800.0,良,49.6,0.0,1-1,36.8,461.0,6.0,(ダイチヴィヴァン),60.0
2020102055,トワキ,2025/06/21,高知,小雨,5,C3ー10,9,4,4,69.4,6.0,5,中島良美,55.0,ダ,1400.0,稍,94.1,2.2,7-7-6-5,41.0,455.0,-4.0,ブラッティーキッド,6.0
2020102055,トワキ,2025/06/07,高知,曇,5,ダビパク12周年特別(C3),12,8,12,17.1,4.0,9,中島良美,55.0,ダ,1300.0,稍,88.6,2.1,4-4-4-6,42.1,459.0,-19.0,サクララージャン,
