horse_id,horse_name,date,course,weather,race_number,race_name,num_horses,bracket_number,horse_number,odds,popularity,rank,jockey,weight_carried,surface,distance,track_condition,time,margin,passing_order,last_3f,horse_weight,weight_diff,winner_name,prize
2024109028,ステイヘント,2026/04/15,門別,曇,6,JRA認定競走スーパ(新馬)(2歳),10,8,9,107.4,7.0,10,岩橋勇二,55.0,ダ,1000.0,良,65.6,4.9,9-9,39.2,456.0,0.0,ウンスイ,
2024104803,ナガイアイダ,2026/04/15,門別,曇,6,JRA認定競走スーパ(新馬)(2歳),10,7,8,140.0,9.0,9,黒澤愛斗,55.0,ダ,1000.0,良,65.6,4.9,10-10,38.2,444.0,0.0,ウンスイ,
2024107280,ルナベレッツァ,2026/04/23,門別,曇,6,JRA認定競走フレッ(新馬)(2歳),7,2,2,20.8,6.0,5,岩橋勇二,55.0,ダ,1100.0,稍,70.7,2.1,6-5,38.7,444.0,0.0,アクチュエル,21.0
2024101131,ブルーオンピンク,2026/04/16,門別,晴,6,JRA認定競走フレッ(新馬)(2歳),7,1,1,5.0,2.0,4,落合玄太,55.0,ダ,1100.0,良,71.0,2.8,6-6,39.4,468.0,0.0,コパノシチリア,42.0
2024100540,フォールドイン,2026/04/22,門別,晴,6,JRA認定競走フレッ(新馬)(2歳),8,6,6,3.2,2.0,2,阿部龍,55.0,ダ,1000.0,稍,61.4,0.5,2-1,36.4,466.0,0.0,エルダーフラワー,84.0
2024100189,ジャムリスチール,2026/04/22,門別,晴,6,JRA認定競走フレッ(新馬)(2歳),8,1,1,17.4,5.0,8,石川倭,55.0,ダ,1000.0,稍,65.1,4.2,8-8,38.4,418.0,0.0,エルダーフラワー,
2024103889,ベラジオアヴァロン,2026/04/23,門別,曇,6,JRA認定競走フレッ(新馬)(2歳),7,1,1,20.1,5.0,6,宮内勇樹,55.0,ダ,1100.0,稍,70.7,2.1,4-6,38.9,442.0,0.0,アクチュエル,
2024105971,ニュースタンダード,2026/04/16,門別,晴,6,JRA認定競走フレッ(新馬)(2歳),7,2,2,8.3,3.0,2,小野楓馬,55.0,ダ,1100.0,良,69.8,1.6,5-5,38.7,442.0,0.0,コパノシチリア,84.0
2024107127,スキャンダルガール,2026/04/22,門別,晴,6,JRA認定競走フレッ(新馬)(2歳),8,4,4,61.8,6.0,5,宮内勇樹,55.0,ダ,1000.0,稍,63.4,2.5,5-7,38.1,428.0,0.0,エルダーフラワー,21.0
2023101750,オハマチャン,2026/04/29,門別,晴,1,3歳条件未勝利(未勝利),9,3,3,259.7,8.0,6,岩橋勇二,55.0,ダ,1000.0,良,64.1,1.8,8-7,38.6,396.0,-2.0,カセノフォルス,
2023101750,オハマチャン,2026/04/15,門別,曇,1,3歳条件未勝利(未勝利),9,3,3,167.8,8.0,5,岩橋勇二,55.0,ダ,1000.0,良,63.8,2.0,4-3,38.9,398.0,6.0,オガル,3.5
2023101750,オハマチャン,2025/11/05,門別,晴,2,2歳牝馬未勝利(未勝利),12,5,5,342.7,11.0,9,服部茂史,55.0,ダ,1100.0,稍,70.9,1.9,5-6,39.4,392.0,-4.0,ウキヨノメシア,
2023101750,オハマチャン,2025/10/21,門別,曇,4,2歳未勝利(未勝利),12,7,10,44.6,8.0,6,岩橋勇二,55.0,ダ,1000.0,稍,65.0,2.5,7-6,38.7,396.0,-2.0,シンメファブル,
2023101750,オハマチャン,2025/09/25,門別,雨,3,2歳新馬(新馬),12,7,9,93.8,10.0,11,亀井洋司,55.0,ダ,1000.0,不,64.5,4.1,10-11,38.9,398.0,0.0,エイシンミラーミ,
2023101386,ジョリサキセ,2026/04/29,門別,晴,1,3歳条件未勝利(未勝利),9,8,8,253.8,7.0,8,渡辺準己,52.0,ダ,1000.0,良,64.8,2.5,6-7,39.5,392.0,0.0,カセノフォルス,
2023101386,ジョリサキセ,2026/04/15,門別,曇,2,3歳条件未勝利(未勝利),9,5,5,270.8,9.0,8,渡辺準己,52.0,ダ,1000.0,良,65.9,3.8,2-4,41.1,392.0,14.0,ハヤテノダイキチ,
2023101386,ジョリサキセ,2025/09/04,門別,晴,2,2歳未勝利(未勝利),11,1,1,611.5,10.0,8,小杉亮,55.0,ダ,1000.0,稍,65.0,3.0,6-7,39.3,378.0,-6.0,サラミスチーフ,
2023101386,ジョリサキセ,2025/08/14,門別,曇,2,2歳未勝利(未勝利),11,2,2,226.8,10.0,9,阿岸潤一,54.0,ダ,1000.0,良,65.8,3.3,11-9,39.6,384.0,-10.0,タビクン,
2023101386,ジョリサキセ,2025/07/31,門別,晴,3,JRA認定競走アタッ(未勝利)(2歳),12,2,2,502.0,12.0,9,宮内勇樹,55.0,ダ,1000.0,稍,64.9,2.3,11-11,38.5,394.0,-2.0,アースコーリング,
2023101386,ジョリサキセ,2025/07/17,門別,晴,4,JRA認定競走フレッ(新馬)(2歳),8,3,3,103.4,8.0,8,宮内勇樹,55.0,ダ,1700.0,稍,126.9,10.5,6-6-6-8,51.5,396.0,0.0,ニューアライブ,
2023101622,リコージュピター,2026/04/29,門別,晴,1,3歳条件未勝利(未勝利),9,7,7,53.2,6.0,3,阿岸潤一,54.0,ダ,1000.0,良,62.9,0.6,3-3,38.0,464.0,-16.0,カセノフォルス,10.5
2023101622,リコージュピター,2026/04/15,門別,曇,1,3歳条件未勝利(未勝利),9,7,7,76.6,6.0,7,阿岸潤一,54.0,ダ,1000.0,良,64.3,2.5,6-6,38.6,480.0,30.0,オガル,
2023101622,リコージュピター,2025/11/05,門別,晴,2,2歳牝馬未勝利(未勝利),12,6,8,60.6,9.0,8,阿岸潤一,54.0,ダ,1100.0,稍,70.9,1.9,10-12,38.6,450.0,-4.0,ウキヨノメシア,
2023101622,リコージュピター,2025/10/22,門別,晴,3,2歳牝馬未勝利(未勝利),10,5,5,19.5,6.0,6,阿岸潤一,54.0,ダ,1100.0,稍,70.9,0.8,7-7,39.5,454.0,2.0,パレスシャンティ,
2023101622,リコージュピター,2025/10/09,門別,晴,2,夏いちごの町浦河町賞(未勝利)(2歳),12,8,12,132.1,9.0,8,阿岸潤一,54.0,ダ,1000.0,良,65.1,2.5,1-1,39.9,452.0,0.0,アンヘル,
2023101622,リコージュピター,2025/09/23,門別,晴,2,赤黒の輪で北海道の夢(未勝利)(2歳),12,6,8,10.4,3.0,7,石川倭,55.0,ダ,1100.0,稍,71.7,2.5,2-2,40.7,452.0,-4.0,ライトニングジャブ,
2023101622,リコージュピター,2025/08/28,門別,曇,4,JRA認定競走フレッ(新馬)(2歳),9,1,1,37.2,5.0,4,岩橋勇二,55.0,ダ,1100.0,良,72.2,2.8,3-3,41.0,456.0,0.0,フェアリーライズ,35.0
2023101622,リコージュピター,2025/08/06,門別,曇,5,JRA認定競走フレッ(新馬)(2歳),7,2,2,,,取,岩橋勇二,55.0,ダ,1100.0,良,,,,,,,タケノルル,
2023102300,スーパーパーリー,2026/04/29,門別,晴,1,3歳条件未勝利(未勝利),9,2,2,2.3,2.0,2,黒澤愛斗,57.0,ダ,1000.0,良,62.6,0.3,6-5,37.4,448.0,0.0,カセノフォルス,14.0
2023102300,スーパーパーリー,2026/04/15,門別,曇,2,3歳条件未勝利(未勝利),9,2,2,3.1,2.0,3,黒澤愛斗,57.0,ダ,1000.0,良,62.5,0.4,4-2,37.5,448.0,0.0,ハヤテノダイキチ,10.5
2023102300,スーパーパーリー,2026/02/18,笠松,晴,5,しゆりん誕生日おめで(3歳),8,8,8,1.6,1.0,4,馬渕繁治,57.0,ダ,1400.0,良,93.7,1.7,5-2-2,42.3,448.0,2.0,ヴェルメイユドール,6.7
2023102300,スーパーパーリー,2026/02/05,笠松,晴,8,御嶽宿特別(3歳),10,4,4,39.5,6.0,6,大原浩司,57.0,ダ,1400.0,良,91.5,1.7,6-6-6,39.2,446.0,0.0,ディープスリー,
2023102300,スーパーパーリー,2026/01/21,笠松,曇,7,第1回笠松・NISS(3歳),9,8,8,2.1,1.0,2,馬渕繁治,57.0,ダ,1400.0,良,93.5,0.0,2-2-1,41.3,446.0,1.0,テーオールーラー,18.0
