date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,rank,bracket_number,horse_number,horse_name,sex,age,weight_carried,jockey,time,margin,popularity,odds,last_3f,passing_order,stable,horse_weight,weight_diff,horse_id
2026/05/16,高知,晴,1,C3ー6,ダ,1400,良,9,1,1,1,テソリーノ,牡,4,55.0,△阿部基嗣,95.0,,1,2.5,40.3,3,高知那俄性哲,559,7.0,2022105860
2026/05/16,高知,晴,1,C3ー6,ダ,1400,良,9,2,7,7,レアルシチー,牡,4,57.0,岡村卓弥,95.2,1,3,4.8,41.0,4-5,高知工藤真司,515,5.0,2022101190
2026/05/16,高知,晴,1,C3ー6,ダ,1400,良,9,3,2,2,コンジャンクション,牡,7,57.0,多田羅誠,95.8,3,2,3.1,41.4,5-6,高知工藤真司,515,0.0,2019105182
2026/05/16,高知,晴,1,C3ー6,ダ,1400,良,9,4,5,5,トワキ,牡,6,57.0,上田将司,96.5,3,7,71.1,42.0,4-6-7,高知嬉勝則,468,0.0,2020102055
2026/05/16,高知,晴,1,C3ー6,ダ,1400,良,9,5,8,9,プリンセスロロ,牝,4,55.0,山崎雅由,96.7,1,4,6.0,43.0,2-2-2-1,高知田中譲二,431,-5.0,2022105499
2026/05/16,高知,晴,1,C3ー6,ダ,1400,良,9,6,6,6,ハチキンムスメ,牝,6,54.0,☆城野慈尚,96.8,1/2,6,15.2,43.0,3-3-4,高知国澤輝幸,435,2.0,2020104606
2026/05/16,高知,晴,1,C3ー6,ダ,1400,良,9,7,8,8,ビッグロゴスルーフ,牡,5,57.0,大澤誠志,97.3,2.1/2,9,120.6,41.4,7-8-9,高知那俄性哲,507,1.0,2021106522
2026/05/16,高知,晴,1,C3ー6,ダ,1400,良,9,8,3,3,ハバナローズ,牝,4,55.0,西森将司,97.3,ハナ,5,14.5,43.7,1-1-1-2,高知細川忠義,500,3.0,2022106149
2026/05/16,高知,晴,1,C3ー6,ダ,1400,良,9,9,4,4,アップルキャンディ,牝,6,55.0,石本純也,99.0,8,8,90.7,43.2,8,高知平和人,441,4.0,2020104641
2026/05/16,高知,晴,2,C3ー5,ダ,1400,良,10,1,2,2,メイショウホウセン,牡,6,57.0,多田羅誠,95.3,,2,4.9,41.0,2-3-3-3,高知工藤真司,503,3.0,2020106182
2026/05/16,高知,晴,2,C3ー5,ダ,1400,良,10,2,8,10,インユアアイズ,牝,4,55.0,宮川実,95.5,3/4,1,1.2,41.4,4-2-2-1,高知打越勇児,496,14.0,2022100651
2026/05/16,高知,晴,2,C3ー5,ダ,1400,良,10,3,8,9,ハードボイルド,牡,6,56.0,☆近藤翔月,96.2,3,3,12.1,41.9,3-4-4-4,高知那俄性哲,484,-3.0,2020101999
2026/05/16,高知,晴,2,C3ー5,ダ,1400,良,10,4,7,7,ビッグバンドビート,牡,4,55.0,△阿部基嗣,96.2,クビ,4,15.2,41.5,5-5-5,高知宮川真衣,506,-3.0,2022107219
2026/05/16,高知,晴,2,C3ー5,ダ,1400,良,10,5,5,5,ヨシュア,牡,5,57.0,上田将司,96.8,3,6,38.9,41.3,10-9-7-7,高知国澤輝幸,457,-1.0,2021102253
2026/05/16,高知,晴,2,C3ー5,ダ,1400,良,10,6,3,3,トドイワウィンド,牝,5,55.0,山崎雅由,97.5,3,5,17.7,43.5,1-1-1-2,高知嬉勝則,479,3.0,2021106726
2026/05/16,高知,晴,2,C3ー5,ダ,1400,良,10,7,7,8,ラージフィールド,セ,6,57.0,石本純也,97.5,ハナ,10,134.2,42.1,8-8-6-9,高知田中伸一,473,-3.0,2020106620
2026/05/16,高知,晴,2,C3ー5,ダ,1400,良,10,8,4,4,ノアアジレ,牝,5,55.0,妹尾浩一,97.6,3/4,8,87.2,41.8,9-10-9-10,高知川野勇馬,429,7.0,2021102443
2026/05/16,高知,晴,2,C3ー5,ダ,1400,良,10,9,1,1,サイカク,牡,5,57.0,大澤誠志,98.6,5,9,126.2,43.1,7-7-8-8,高知東原己俊,453,-2.0,2021103875
2026/05/16,高知,晴,2,C3ー5,ダ,1400,良,10,10,6,6,グリュースゴット,セ,8,57.0,山田義貴,98.7,クビ,7,58.7,43.7,6-6-6,高知雑賀正光,472,2.0,2018104392
2026/05/16,高知,晴,3,キビナゴ特別(C1),ダ,1400,良,9,1,3,3,サンライズシア,牡,5,57.0,宮川実,93.0,,2,2.1,40.6,2-4-2,高知宮川浩一,518,-4.0,2021103320
