date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,rank,bracket_number,horse_number,horse_name,sex,age,weight_carried,jockey,time,margin,popularity,odds,last_3f,passing_order,stable,horse_weight,weight_diff,horse_id
2026/03/27,大井,晴,1,3歳一二三(3歳二),ダ,1600,不,9,1,5,5,ベイビーザロック,牡,3,56.0,野畑凌,100.6,,5,12.8,38.8,1-1-1-1,大井田中正人,498.0,-4.0,2023100680
2026/03/27,大井,晴,1,3歳一二三(3歳二),ダ,1600,不,9,2,3,3,トイロ,牡,3,57.0,吉井章,100.6,クビ,1,1.8,38.8,2-2-2-2,大井的場直之,494.0,4.0,2023101608
2026/03/27,大井,晴,1,3歳一二三(3歳二),ダ,1600,不,9,3,6,6,リコーヒューズ,牡,3,56.0,矢野貴之,101.1,2.1/2,2,3.4,38.4,8-8-6-6,大井荒山勝徳,498.0,-1.0,2023101620
2026/03/27,大井,晴,1,3歳一二三(3歳二),ダ,1600,不,9,4,8,9,オーヴァザトラブル,牡,3,56.0,藤田凌,101.2,1/2,4,11.6,38.7,7-7-5-4,大井中道啓二,520.0,0.0,2023103296
2026/03/27,大井,晴,1,3歳一二三(3歳二),ダ,1600,不,9,5,8,8,ミエノワイルド,牡,3,56.0,和田譲治,101.8,3,6,13.0,38.6,9-9-8-7,大井坂井英光,504.0,0.0,2023102966
2026/03/27,大井,晴,1,3歳一二三(3歳二),ダ,1600,不,9,6,4,4,ヒュプシュ,牡,3,56.0,岡村健司,101.9,クビ,3,7.8,39.9,3-4-4-5,大井村上頼章,493.0,-1.0,2023107031
2026/03/27,大井,晴,1,3歳一二三(3歳二),ダ,1600,不,9,7,2,2,ムサシタルマエ,牡,3,55.0,☆中山遥人,102.5,3,7,51.2,39.4,6-6-9-9,大井栗田泰昌,449.0,2.0,2023106064
2026/03/27,大井,晴,1,3歳一二三(3歳二),ダ,1600,不,9,8,7,7,カンノンハヤテ,牡,3,56.0,西啓太,102.8,1.3/4,8,88.0,40.6,5-5-3-3,大井橋本和馬,489.0,-3.0,2023101875
2026/03/27,大井,晴,1,3歳一二三(3歳二),ダ,1600,不,9,9,1,1,ラブミーカンヌ,牝,3,54.0,藤本現暉,105.6,大,9,104.3,43.1,4-3-7-8,大井赤嶺亮,506.0,-2.0,2023105556
2026/03/27,大井,晴,2,3歳一二三(3歳二),ダ,1200,不,12,1,7,10,ハンデンドレイク,牡,3,58.0,本田正重,72.4,,1,1.6,37.2,4-5,大井荒山勝徳,497.0,0.0,2023106194
2026/03/27,大井,晴,2,3歳一二三(3歳二),ダ,1200,不,12,2,7,9,ラブミーモンロー,牝,3,54.0,澤田龍哉,72.4,クビ,3,8.3,37.3,3-3,大井荒山勝徳,468.0,-2.0,2023103026
2026/03/27,大井,晴,2,3歳一二三(3歳二),ダ,1200,不,12,3,8,12,ドナシェーン,牝,3,55.0,笹川翼,72.5,3/4,2,3.9,37.1,6-6,大井米田英世,459.0,13.0,2023110051
2026/03/27,大井,晴,2,3歳一二三(3歳二),ダ,1200,不,12,4,1,1,リクコウ,牝,3,55.0,高橋昭平,72.7,3/4,4,8.7,38.0,1-1,大井立花伸,464.0,10.0,2023104456
2026/03/27,大井,晴,2,3歳一二三(3歳二),ダ,1200,不,12,5,5,5,オロールシェール,牡,3,55.0,☆中山遥人,73.0,1.1/2,6,31.7,38.0,2-2,大井佐野謙二,534.0,-2.0,2023100265
2026/03/27,大井,晴,2,3歳一二三(3歳二),ダ,1200,不,12,6,6,7,トモノホマレ,牡,3,56.0,藤田凌,73.4,2,8,64.0,36.2,10-10,大井上杉昌宏,498.0,3.0,2023103258
2026/03/27,大井,晴,2,3歳一二三(3歳二),ダ,1200,不,12,7,4,4,ワイルドノブクン,牡,3,56.0,和田譲治,74.3,4,12,283.3,38.1,7-7,大井赤嶺本浩,473.0,-2.0,2023104117
2026/03/27,大井,晴,2,3歳一二三(3歳二),ダ,1200,不,12,8,6,8,シュヴァルニブロン,牡,3,56.0,西啓太,74.4,3/4,9,70.5,37.6,9-8,大井田中正人,473.0,1.0,2023102652
2026/03/27,大井,晴,2,3歳一二三(3歳二),ダ,1200,不,12,9,5,6,リック,牝,3,55.0,矢野貴之,74.6,1,5,14.6,39.4,5-4,大井市村誠,438.0,6.0,2023100316
2026/03/27,大井,晴,2,3歳一二三(3歳二),ダ,1200,不,12,10,8,11,サヴォア,牝,3,54.0,岡村健司,74.8,1,7,61.6,38.0,8-9,大井高岩孝敏,429.0,3.0,2023100648
2026/03/27,大井,晴,2,3歳一二三(3歳二),ダ,1200,不,12,11,3,3,シンプウエース,牡,3,56.0,達城龍次,74.8,クビ,11,162.9,37.4,11-11,大井荒井朋弘,433.0,3.0,2023103027
2026/03/27,大井,晴,2,3歳一二三(3歳二),ダ,1200,不,12,12,2,2,リヨンド,牝,3,54.0,吉井章,75.3,2.1/2,10,152.4,37.5,12-12,大井赤嶺亮,502.0,-1.0,2023100248
2026/03/27,大井,晴,3,C1二C2二(C1C2),ダ,1000,不,12,1,7,10,ラブラブフォー,牝,4,52.0,▲杉山海波,59.8,,1,1.7,36.0,1-1,大井荒井朋弘,491.0,-2.0,2022107267
2026/03/27,大井,晴,3,C1二C2二(C1C2),ダ,1000,不,12,2,8,12,サカベンクイーン,牝,7,53.0,藤本現暉,60.8,5,8,28.4,36.7,2-2,大井赤嶺本浩,489.0,-1.0,2019100587
2026/03/27,大井,晴,3,C1二C2二(C1C2),ダ,1000,不,12,3,4,4,タガノサダフ,牡,4,52.0,▲高橋優,60.8,クビ,6,20.3,36.4,6-5,大井村上頼章,471.0,-4.0,2022107132
2026/03/27,大井,晴,3,C1二C2二(C1C2),ダ,1000,不,12,4,2,2,アンモニャイト,牝,4,55.0,達城龍次,60.9,1/2,9,34.6,36.2,8-6,大井鷹見浩,476.0,1.0,2022105953
2026/03/27,大井,晴,3,C1二C2二(C1C2),ダ,1000,不,12,5,1,1,ニンリル,牝,4,55.0,和田譲治,60.9,アタマ,3,8.6,36.6,4-3,大井嶋田幸晴,467.0,6.0,2022102353
2026/03/27,大井,晴,3,C1二C2二(C1C2),ダ,1000,不,12,6,5,6,ジャティルウィ,牡,5,57.0,西啓太,60.9,アタマ,2,4.6,36.7,3-4,大井中道啓二,545.0,5.0,2021101329
2026/03/27,大井,晴,3,C1二C2二(C1C2),ダ,1000,不,12,7,6,7,ヨシノカムイ,牡,4,55.0,菅原涼太,61.2,1.1/2,10,64.2,35.9,10-8,大井市村誠,464.0,-5.0,2022100924
2026/03/27,大井,晴,3,C1二C2二(C1C2),ダ,1000,不,12,8,6,8,コノヨルヲトメテヨ,牝,4,52.0,☆谷内貫太,61.7,2.1/2,7,24.2,36.7,9-10,大井嶋田幸晴,440.0,-1.0,2022100356
2026/03/27,大井,晴,3,C1二C2二(C1C2),ダ,1000,不,12,9,5,5,サウンドロックス,牡,5,57.0,江里口裕,62.1,2,5,12.0,37.4,7-9,大井高野毅,463.0,4.0,2021110155
2026/03/27,大井,晴,3,C1二C2二(C1C2),ダ,1000,不,12,10,3,3,ブレイブゼウス,牡,7,55.0,安藤洋一,62.7,3,11,92.4,36.6,12-12,大井嶋田幸晴,523.0,7.0,2019106277
2026/03/27,大井,晴,3,C1二C2二(C1C2),ダ,1000,不,12,11,8,11,クイーンオブソウル,牝,6,55.0,松崎正泰,62.9,1.1/4,12,216.5,37.2,11-11,大井高野毅,488.0,1.0,2020102995
2026/03/27,大井,晴,3,C1二C2二(C1C2),ダ,1000,不,12,12,7,9,アイサイト,牝,4,52.0,☆中山遥人,63.1,1.1/4,4,11.8,38.7,5-7,大井福永敏,461.0,1.0,2022104886
2026/03/27,大井,晴,4,C2四五六(C2五),ダ,1600,重,6,1,3,3,スカイイズユアーズ,牡,5,56.0,笹川翼,103.2,,1,1.2,39.0,1-1-1-1,大井福永敏,512.0,-3.0,2021106634
2026/03/27,大井,晴,4,C2四五六(C2五),ダ,1600,重,6,2,5,5,ハクアイソレイユ,牝,4,54.0,野畑凌,103.3,1/2,2,4.4,39.3,6-6-2-2,大井松浦裕之,454.0,1.0,2022106265
2026/03/27,大井,晴,4,C2四五六(C2五),ダ,1600,重,6,3,2,2,ミネノブルー,牡,4,56.0,和田譲治,104.5,6,4,19.0,39.8,4-4-6-3,大井赤嶺亮,513.0,-5.0,2022106461
2026/03/27,大井,晴,4,C2四五六(C2五),ダ,1600,重,6,4,1,1,スペイスフォース,牡,7,56.0,安藤洋一,104.6,1/2,3,9.1,40.0,5-5-5-5,大井橋本和馬,509.0,7.0,2019101883
2026/03/27,大井,晴,4,C2四五六(C2五),ダ,1600,重,6,5,6,6,シンアルマトゥラ,牡,6,56.0,石川駿介,104.9,1.1/2,6,65.8,40.7,3-3-3-4,大井井上弘之,422.0,-5.0,2020100332
2026/03/27,大井,晴,4,C2四五六(C2五),ダ,1600,重,6,6,4,4,コーゲンマース,牡,6,56.0,千田洋,105.0,3/4,5,65.8,40.5,2-2-4-6,大井井上弘之,441.0,-1.0,2020106752
2026/03/27,大井,晴,5,C2四五六(C2五),ダ,1400,重,14,1,5,8,ビックバンブー,牡,6,56.0,矢野貴之,88.4,,1,2.3,38.0,6-6-5,大井立花伸,502.0,-4.0,2020106087
2026/03/27,大井,晴,5,C2四五六(C2五),ダ,1400,重,14,2,4,5,スマイルケイ,牝,5,54.0,達城龍次,88.6,1,2,3.3,38.6,1-1-1,大井納谷和玖,490.0,-4.0,2021103401
2026/03/27,大井,晴,5,C2四五六(C2五),ダ,1400,重,14,3,8,14,アシセバイラ,牝,5,54.0,仲原大生,88.8,1.1/4,4,13.0,38.2,11-8-7,大井高橋清顕,494.0,0.0,2021104896
2026/03/27,大井,晴,5,C2四五六(C2五),ダ,1400,重,14,4,1,1,ティーズリンク,牝,4,53.0,☆中山遥人,89.0,3/4,8,40.9,38.6,2-4-4,大井須田和伸,447.0,-4.0,2022101313
2026/03/27,大井,晴,5,C2四五六(C2五),ダ,1400,重,14,5,3,4,ダイヤメ,牡,5,56.0,野畑凌,89.0,クビ,3,4.4,38.3,7-9-9,大井吉井竜一,488.0,2.0,2021106149
2026/03/27,大井,晴,5,C2四五六(C2五),ダ,1400,重,14,6,8,13,ベイステート,牡,5,55.0,☆谷内貫太,89.0,ハナ,9,49.7,38.0,9-11-11,大井澤佳宏,480.0,-2.0,2021105768
2026/03/27,大井,晴,5,C2四五六(C2五),ダ,1400,重,14,7,2,2,レジーナティアラ,牝,5,54.0,藤本現暉,89.5,2.1/2,5,16.6,38.9,5-7-8,大井鷹見浩,517.0,2.0,2021101959
2026/03/27,大井,晴,5,C2四五六(C2五),ダ,1400,重,14,8,6,10,アジアパテック,牡,4,55.0,☆佐野遥久,89.6,クビ,10,94.0,39.5,4-3-2,大井堀千亜樹,506.0,-3.0,2022102014
2026/03/27,大井,晴,5,C2四五六(C2五),ダ,1400,重,14,9,7,11,エドノビートイン,牡,5,56.0,菅原涼太,89.8,1.1/4,13,157.3,38.9,10-10-10,大井佐宗応和,466.0,-1.0,2021106020
2026/03/27,大井,晴,5,C2四五六(C2五),ダ,1400,重,14,10,4,6,ベルボールドナイン,牡,6,56.0,笹川翼,89.8,ハナ,7,25.1,39.4,8-5-6,大井須田和伸,492.0,-4.0,2020109130
2026/03/27,大井,晴,5,C2四五六(C2五),ダ,1400,重,14,11,7,12,アリーバ,牝,5,54.0,高橋昭平,90.0,1,14,256.1,38.8,13-12-12,大井立花伸,424.0,5.0,2021105390
2026/03/27,大井,晴,5,C2四五六(C2五),ダ,1400,重,14,12,5,7,オーデンミカ,牝,6,51.0,▲高橋優,90.4,2,6,22.1,38.8,14-14-14,大井赤嶺本浩,506.0,5.0,2020106468
2026/03/27,大井,晴,5,C2四五六(C2五),ダ,1400,重,14,13,6,9,アサネガミ,牝,4,54.0,西啓太,91.9,7,11,111.2,41.8,3-2-3,大井堀千亜樹,464.0,-4.0,2022106131
2026/03/27,大井,晴,5,C2四五六(C2五),ダ,1400,重,14,14,3,3,シストロン,牝,4,54.0,東原悠善,93.3,7,12,119.5,42.1,12-13-13,大井澤佳宏,485.0,11.0,2022105319
2026/03/27,大井,晴,6,C2四五六(C2五),ダ,1200,重,14,1,8,13,デュピュイドローム,牡,4,56.0,達城龍次,72.8,,1,1.3,36.9,2-2,大井坂井英光,538.0,3.0,2022104838
2026/03/27,大井,晴,6,C2四五六(C2五),ダ,1200,重,14,2,7,11,キタノマティーニ,牝,5,54.0,矢野貴之,73.4,3,3,9.6,37.6,1-1,大井田中正人,501.0,5.0,2021101035
2026/03/27,大井,晴,6,C2四五六(C2五),ダ,1200,重,14,3,6,9,サウンドキングダム,牡,7,56.0,安藤洋一,74.2,4,4,25.3,37.3,8-8,大井鈴木啓之,515.0,-1.0,2019100178
2026/03/27,大井,晴,6,C2四五六(C2五),ダ,1200,重,14,4,3,3,クチャモザクワジャ,牡,7,56.0,和田譲治,74.2,アタマ,2,4.1,38.0,3-3,大井宗形竹見,521.0,2.0,2019100130
2026/03/27,大井,晴,6,C2四五六(C2五),ダ,1200,重,14,5,1,1,ニジノカナタニ,牝,4,54.0,御神本訓,74.2,クビ,5,37.0,37.6,7-5,大井上杉昌宏,465.0,-1.0,2022100539
2026/03/27,大井,晴,6,C2四五六(C2五),ダ,1200,重,14,6,8,14,ラッケンブース,牝,4,54.0,本田正重,74.9,3.1/2,11,104.6,38.7,4-4,大井真島大輔,486.0,3.0,2022105040
2026/03/27,大井,晴,6,C2四五六(C2五),ダ,1200,重,14,7,3,4,マヒロ,牝,4,54.0,高野誠毅,75.0,1/2,14,408.5,38.5,5-6,大井高橋清顕,444.0,3.0,2022100931
2026/03/27,大井,晴,6,C2四五六(C2五),ダ,1200,重,14,8,5,8,フレーズボンボン,牝,4,54.0,菅原涼太,75.0,アタマ,12,138.2,37.7,11-11,大井小野寺晋,422.0,-4.0,2022102352
2026/03/27,大井,晴,6,C2四五六(C2五),ダ,1200,重,14,9,6,10,ミネソタ,牡,7,56.0,吉井章,75.0,ハナ,7,73.7,37.9,9-9,大井松浦裕之,525.0,-3.0,2019102602
2026/03/27,大井,晴,6,C2四五六(C2五),ダ,1200,重,14,10,4,5,オーヴァーザトップ,牡,5,56.0,藤田凌,75.4,2,6,44.1,38.1,12-12,大井佐宗応和,497.0,-10.0,2021107133
2026/03/27,大井,晴,6,C2四五六(C2五),ダ,1200,重,14,11,2,2,アヤサンドリーム,牡,4,56.0,西啓太,75.6,1,8,84.0,38.0,13,大井栗田裕光,506.0,3.0,2022107227
2026/03/27,大井,晴,6,C2四五六(C2五),ダ,1200,重,14,12,7,12,シタパンツ,牡,4,56.0,高橋昭平,76.4,4,9,87.2,39.9,6-7,大井立花伸,449.0,0.0,2022103299
2026/03/27,大井,晴,6,C2四五六(C2五),ダ,1200,重,14,13,4,6,ヤマノリッチ,牝,6,54.0,仲原大生,76.7,1.3/4,10,101.8,39.6,10-10,大井佐々木洋,496.0,-4.0,2020101193
2026/03/27,大井,晴,6,C2四五六(C2五),ダ,1200,重,14,14,5,7,クロビーンズ,牝,4,54.0,千田洋,76.9,3/4,13,393.1,38.5,14,大井大宮和也,482.0,-6.0,2022100799
2026/03/27,大井,晴,7,つくし特別競走(3歳二),ダ,1400,重,8,1,1,1,ワナハヴファン,牡,3,57.0,本田正重,87.2,,1,1.1,37.8,1-1-1,大井荒山勝徳,507.0,-3.0,2023107398
