date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,rank,bracket_number,horse_number,horse_name,sex,age,weight_carried,jockey,time,margin,popularity,odds,last_3f,passing_order,stable,horse_weight,weight_diff,horse_id
2026/07/25,高知,晴,1,C2ー3,ダ,1600,良,9,1,8,8,モズリッキー,牡,7,57.0,永森大智,108.3,,1,1.6,40.3,4-4-3-2,高知工藤真司,476.0,-7.0,2019106699
2026/07/25,高知,晴,1,C2ー3,ダ,1600,良,9,2,8,9,アイブランコ,牡,9,57.0,赤岡修次,108.5,1,2,3.1,40.4,7-5-5-3,高知田中守,522.0,4.0,2017106303
2026/07/25,高知,晴,1,C2ー3,ダ,1600,良,9,3,7,7,コパノキュラソー,牡,4,57.0,郷間勇太,109.1,3,6,23.9,40.4,8-7-7,高知田中守,524.0,-6.0,2022104085
2026/07/25,高知,晴,1,C2ー3,ダ,1600,良,9,4,3,3,マクト,牡,5,57.0,岡村卓弥,109.1,アタマ,4,20.6,41.1,3-3-4,高知倉兼育康,493.0,1.0,2021102966
2026/07/25,高知,晴,1,C2ー3,ダ,1600,良,9,5,6,6,ダルムシュタット,セ,9,57.0,畑中信司,110.0,4,9,102.3,40.8,6-8-9,高知別府真司,489.0,7.0,2017104818
2026/07/25,高知,晴,1,C2ー3,ダ,1600,良,9,6,2,2,ダイヤモンドビーチ,牡,6,57.0,多田羅誠,110.5,2.1/2,3,7.5,42.7,1-1-1-1,高知工藤真司,462.0,-1.0,2020103956
2026/07/25,高知,晴,1,C2ー3,ダ,1600,良,9,7,4,4,ダイシンゲキ,牝,4,55.0,上田将司,110.9,2,5,22.4,42.2,5-6-8-6,高知宮路洋一,445.0,1.0,2022100942
2026/07/25,高知,晴,1,C2ー3,ダ,1600,良,9,8,5,5,ロードイモータル,牡,6,55.0,△阿部基嗣,111.3,2,7,52.7,43.3,2-2-2-5,高知西山裕貴,521.0,1.0,2020101681
2026/07/25,高知,晴,1,C2ー3,ダ,1600,良,9,9,1,1,オリエンタルナイト,セ,5,57.0,木村直輝,112.9,8,8,71.9,43.5,9-9-10,高知胡本友晴,509.0,-2.0,2021104751
2026/07/25,高知,晴,2,C3ー4,ダ,1400,良,11,1,8,11,ヒメカミノイタダキ,牡,7,57.0,宮川実,92.2,,3,5.2,41.7,1,高知打越勇児,495.0,-3.0,2019101794
2026/07/25,高知,晴,2,C3ー4,ダ,1400,良,11,2,7,9,フォトスフィア,牡,7,57.0,多田羅誠,92.6,2,1,1.5,41.3,3,高知工藤真司,516.0,-5.0,2019105773
2026/07/25,高知,晴,2,C3ー4,ダ,1400,良,11,3,4,4,マッハレイジング,牡,4,57.0,井上瑛太,93.2,3,4,13.3,41.5,6-3,高知宮川浩一,485.0,-6.0,2022106597
2026/07/25,高知,晴,2,C3ー4,ダ,1400,良,11,4,5,5,ナイトオブバンド,牡,6,57.0,永森大智,93.5,1.1/2,2,4.1,42.0,4-3-2,高知打越勇児,510.0,-8.0,2020100435
2026/07/25,高知,晴,2,C3ー4,ダ,1400,良,11,5,8,10,ノアプレスリー,牡,4,57.0,岡村卓弥,93.7,1,7,46.6,40.9,9-6-5,高知川野勇馬,477.0,7.0,2022107087
2026/07/25,高知,晴,2,C3ー4,ダ,1400,良,11,6,1,1,ノアアジレ,牝,5,55.0,大澤誠志,95.2,7,11,252.8,41.0,11-9-8,高知川野勇馬,426.0,-2.0,2021102443
2026/07/25,高知,晴,2,C3ー4,ダ,1400,良,11,7,2,2,サイカク,牡,5,57.0,上田将司,95.7,2.1/2,10,193.4,42.7,8-5-6-4,高知雑賀正光,451.0,-7.0,2021103875
2026/07/25,高知,晴,2,C3ー4,ダ,1400,良,11,8,6,6,ナギサノジョジョ,牡,4,57.0,石本純也,95.9,1,8,125.1,42.4,10-7-7-5,高知田中伸一,437.0,8.0,2022103423
2026/07/25,高知,晴,2,C3ー4,ダ,1400,良,11,9,3,3,アップルキャンディ,牝,6,52.0,▲塚本直之,96.1,3/4,9,145.9,42.6,12-8-6,高知平和人,446.0,-4.0,2020104641
2026/07/25,高知,晴,2,C3ー4,ダ,1400,良,11,10,6,7,パルメリータ,牝,6,55.0,畑中信司,98.8,大,6,35.8,46.3,5-7,高知細川忠義,479.0,4.0,2020102642
2026/07/25,高知,晴,2,C3ー4,ダ,1400,良,11,11,7,8,エメラルハッピー,牝,4,54.0,☆城野慈尚,98.9,1/2,5,32.2,47.1,2-2-3,高知平和人,502.0,9.0,2022102765
2026/07/25,高知,晴,3,C3ー3,ダ,1400,良,11,1,1,1,オールデュスヴラン,セ,5,57.0,佐原秀泰,94.3,,1,1.8,42.3,3-3-3-1,高知田中譲二,479.0,0.0,2021104891
