horse_id,horse_name,date,course,weather,race_number,race_name,num_horses,bracket_number,horse_number,odds,popularity,rank,jockey,weight_carried,surface,distance,track_condition,time,margin,passing_order,last_3f,horse_weight,weight_diff,winner_name,prize
2022100053,ゴダルティチェコ,2026/03/30,水沢,曇,10,C1,11,3,3,25.5,7.0,10,鈴木祐,54.0,ダ,1400.0,稍,93.8,2.1,4-4-7-7,41.4,407.0,2.0,スリーヘリオス,
2022100053,ゴダルティチェコ,2026/03/17,水沢,晴,7,C1,11,3,3,13.5,6.0,11,鈴木祐,54.0,ダ,1400.0,良,96.6,3.4,4-4-7-11,43.8,405.0,-6.0,スーパーリベロ,
2022100053,ゴダルティチェコ,2025/12/31,水沢,曇,3,C2二組,12,1,1,19.7,8.0,2,鈴木祐,54.0,ダ,1400.0,重,90.3,0.4,1-1-1-1,40.5,411.0,-8.0,フォルトリアン,14.0
2022100053,ゴダルティチェコ,2025/12/23,水沢,晴,3,C2二組,12,2,2,65.1,10.0,8,鈴木祐,54.0,ダ,1400.0,重,91.0,1.3,3-3-4-4,41.0,419.0,6.0,エミネントキャリア,
2022100053,ゴダルティチェコ,2025/11/25,水沢,曇,5,C2五組,11,2,2,8.4,3.0,1,鈴木祐,54.0,ダ,1300.0,稍,84.8,0.0,1-1-1-1,40.8,413.0,-7.0,(サブノプレミアム),40.0
2022100053,ゴダルティチェコ,2025/11/17,盛岡,曇,5,C2五組,10,1,1,12.0,4.0,5,鈴木祐,54.0,ダ,1400.0,稍,89.2,1.4,2-2,40.3,420.0,-5.0,タカイチナダル,2.8
2022100053,ゴダルティチェコ,2025/11/11,盛岡,晴,5,C2五組,12,1,1,34.4,4.0,4,鈴木祐,54.0,ダ,1200.0,稍,74.6,1.6,4-2,37.8,425.0,-5.0,シンボリライト,5.2
2022100053,ゴダルティチェコ,2025/10/19,盛岡,曇,3,C2十組,11,4,4,20.5,3.0,1,鈴木祐,54.0,ダ,1200.0,重,74.1,-0.2,1-1,36.8,430.0,10.0,(タカイチナダル),40.0
2022100053,ゴダルティチェコ,2025/10/05,水沢,曇,2,C2十二組,9,6,6,21.7,4.0,4,鈴木祐,54.0,ダ,1300.0,稍,85.1,0.8,1-1-1-2,40.2,420.0,-13.0,ファイアドライブ,5.2
2022100053,ゴダルティチェコ,2025/09/22,水沢,晴,1,3歳C2六組,11,5,5,73.9,9.0,6,鈴木祐,54.0,ダ,1300.0,稍,85.6,3.9,5-7-8-7,40.8,433.0,19.0,トウカイディアマン,
2022100053,ゴダルティチェコ,2025/08/23,3新潟1,晴,4,3歳未勝利,16,6,12,411.8,16.0,16,丸田恭介,55.0,芝,1800.0,良,108.9,2.8,12-12,36.0,414.0,-6.0,ミエノフェアリー,
2022100053,ゴダルティチェコ,2025/06/07,3東京1,晴,4,3歳未勝利,14,4,5,220.8,12.0,12,丸田恭介,55.0,芝,2000.0,良,122.4,2.5,9-10-10,35.6,420.0,8.0,エポナ,
2022100053,ゴダルティチェコ,2024/12/07,5中山3,晴,3,2歳未勝利,15,8,14,330.6,15.0,14,丸田恭介,55.0,芝,2000.0,良,122.9,1.6,15-15-15-14,35.9,412.0,-8.0,ガンバルマン,
2022100053,ゴダルティチェコ,2024/11/03,5東京2,晴,5,2歳新馬,12,1,1,137.1,10.0,10,丸田恭介,55.0,芝,1800.0,良,111.9,1.6,11-11-11,34.1,420.0,0.0,レイニング,
2020101804,リスクテイカー,2026/06/15,水沢,曇,1,C2,7,3,3,36.5,7.0,6,菅原辰徳,54.0,ダ,850.0,稍,53.3,0.8,7-6,37.3,469.0,-1.0,テンオーケオー,
2020101804,リスクテイカー,2026/06/08,水沢,雨,1,C2,10,3,3,27.5,6.0,9,菅原辰徳,54.0,ダ,850.0,稍,52.8,1.6,8-8,36.8,470.0,1.0,シベリアンデネブ,
