horse_id,horse_name,date,course,weather,race_number,race_name,num_horses,bracket_number,horse_number,odds,popularity,rank,jockey,weight_carried,surface,distance,track_condition,time,margin,passing_order,last_3f,horse_weight,weight_diff,winner_name,prize
2024103662,オリコウブロアム,2026/07/14,門別,曇,1,2歳未勝利(未勝利),12,5,6,25.7,5.0,5,落合玄太,55.0,ダ,1000.0,稍,64.0,1.0,4-4,39.2,446,-6,ミスターキレット,3.5
2024103662,オリコウブロアム,2026/06/25,門別,曇,6,JRA認定競走フレッ(新馬)(2歳),12,6,8,24.6,5.0,11,落合玄太,55.0,ダ,1100.0,良,73.9,5.2,2-5,44.0,452,0,カンベイ,
2024100069,ミラヴィー,2026/07/07,門別,曇,1,2歳未勝利(未勝利),12,6,8,21.0,4.0,7,藤田凌駕,53.0,ダ,1000.0,良,65.3,2.6,2-5,40.7,418,0,オドゥーラ,
2024100069,ミラヴィー,2026/06/23,門別,曇,3,JRA認定競走アタッ(未勝利)(2歳),9,5,5,46.6,4.0,4,藤田凌駕,53.0,ダ,1000.0,稍,63.7,1.7,5-4,38.9,418,0,コパノラッセル,16.8
2024100069,ミラヴィー,2026/06/09,門別,曇,4,JRA認定競走アタッ(未勝利)(2歳),8,2,2,245.2,7.0,6,小野楓馬,55.0,ダ,1000.0,重,62.7,1.3,4-4,38.3,418,-2,クライングコール,
2024100069,ミラヴィー,2026/05/20,門別,曇,5,JRA認定競走フレッ(新馬)(2歳),10,7,7,76.0,6.0,6,小野楓馬,55.0,ダ,1000.0,良,65.2,3.1,7-8,39.2,420,0,ヴェネラブルサマー,
2024105168,プレアウィン,2026/06/30,門別,晴,3,2歳未勝利(未勝利),11,7,8,450.7,9.0,10,小野楓馬,55.0,ダ,1200.0,良,78.4,3.6,8-8,39.6,414,4,デルピエロ,
2024105168,プレアウィン,2026/06/09,門別,曇,1,2歳未勝利(未勝利),10,8,10,109.4,8.0,9,宮内勇樹,55.0,ダ,1000.0,重,64.0,3.0,10-10,38.0,410,0,トーケンジンバック,
2024105168,プレアウィン,2026/05/26,門別,曇,2,2歳未勝利(未勝利),10,1,1,126.3,6.0,6,宮内勇樹,55.0,ダ,1000.0,稍,65.3,3.5,9-8,39.1,410,-4,クライングコール,
2024105168,プレアウィン,2026/05/13,門別,曇,6,JRA認定競走フレッ(新馬)(2歳),12,6,8,71.1,12.0,12,渡辺準己,52.0,ダ,1100.0,良,72.6,3.9,11-10,38.8,414,0,ドッカンキャベツ,
2024105485,アルバミオ,2026/07/15,門別,曇,1,2歳未勝利(未勝利),11,6,7,,,除,岩橋勇二,55.0,ダ,1000.0,稍,,,,,442,-6,スマートウェイン,
2024105485,アルバミオ,2026/06/23,門別,曇,3,JRA認定競走アタッ(未勝利)(2歳),9,3,3,84.6,7.0,8,岩橋勇二,55.0,ダ,1000.0,稍,65.7,3.7,4-6,40.9,448,-4,コパノラッセル,
2024105485,アルバミオ,2026/06/10,門別,晴,5,JRA認定競走フレッ(新馬)(2歳),10,8,11,74.4,8.0,4,岩橋勇二,55.0,ダ,1000.0,稍,64.6,2.0,8-6,39.0,452,0,エンジェルボヌール,35.0
2024100405,フレイムフローラ,2026/07/14,門別,雨,2,2歳牝馬未勝利(未勝利),10,2,2,3.2,2.0,2,桑村真明,55.0,ダ,1100.0,稍,70.0,0.2,3-3,38.9,420,2,トラデスカンティア,14.0
2024100405,フレイムフローラ,2026/06/30,門別,晴,4,JRA認定競走アタッ(未勝利)(2歳),8,4,4,69.3,7.0,5,桑村真明,55.0,ダ,1200.0,良,76.6,1.4,6-5,38.6,418,2,スターオブヴェイズ,8.4
2024100405,フレイムフローラ,2026/06/17,門別,晴,1,日高町の地酒「縁」と(未勝利)(2歳),12,2,2,4.0,2.0,5,阿部龍,55.0,ダ,1000.0,良,63.3,1.3,8-8,37.7,416,0,ルアシュエル,3.5
2024100405,フレイムフローラ,2026/05/27,門別,曇,5,JRA認定競走フレッ(新馬)(2歳),10,5,5,12.6,5.0,4,阿部龍,55.0,ダ,1000.0,良,63.0,1.6,7-6,37.3,416,0,アンジェアート,35.0
2024103286,アヤサンホープ,2026/07/01,門別,晴,5,JRA認定競走フレッ(新馬)(2歳),11,3,3,11.0,3.0,7,岩橋勇二,55.0,ダ,1000.0,良,64.4,2.2,6-4,39.4,424,0,アーキフェザー,
2024104854,ドミネイト,2026/07/16,門別,晴,5,JRA認定競走フレッ(新馬)(2歳),8,5,5,5.5,2.0,5,近藤翔月,54.0,ダ,1000.0,重,63.1,3.1,3-3,38.4,514,0,カズドリーム,17.5
2024100963,コバシリデス,2026/07/08,門別,曇,6,JRA認定競走フレッ(新馬)(2歳),8,4,4,54.1,7.0,7,黒澤愛斗,55.0,ダ,1000.0,良,67.5,3.8,6-7,41.7,446,0,アフリートリディア,
2024102189,サザンザバロン,2026/07/15,門別,曇,1,2歳未勝利(未勝利),11,7,9,8.5,4.0,7,近藤翔月,54.0,ダ,1000.0,稍,64.3,1.5,5-4,39.4,440,4,スマートウェイン,
2024102189,サザンザバロン,2026/06/09,門別,曇,2,2歳未勝利(未勝利),11,5,5,12.8,3.0,7,服部茂史,55.0,ダ,1000.0,重,63.5,1.8,1-1,39.9,436,0,リュウノマッスル,
