date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,rank,bracket_number,horse_number,horse_name,sex,age,weight_carried,jockey,time,margin,popularity,odds,last_3f,passing_order,stable,horse_weight,weight_diff,horse_id
2026/03/23,大井,晴,1,C3九,ダ,1200,良,11,1,5,5,マーカンエミーオ,牡,6,56.0,山本聡紀,75.8,,2,3.5,38.8,1-1,大井嶋田幸晴,455,1,2020100374
2026/03/23,大井,晴,1,C3九,ダ,1200,良,11,2,2,2,マルヨリヴィエラ,牝,5,54.0,菅原涼太,76.3,2.1/2,7,65.7,38.2,7-7,大井赤嶺本浩,457,1,2021100808
2026/03/23,大井,晴,1,C3九,ダ,1200,良,11,3,1,1,ピュアリヤン,セ,4,56.0,笹川翼,76.3,クビ,5,12.5,38.9,4-4,大井森下淳平,481,-5,2022100409
2026/03/23,大井,晴,1,C3九,ダ,1200,良,11,4,7,8,ドンナドンナ,牝,6,54.0,田中洸多,76.4,3/4,4,7.4,39.3,2-2,大井橋本和馬,442,4,2020106949
2026/03/23,大井,晴,1,C3九,ダ,1200,良,11,5,8,10,ステラニーナ,牝,4,54.0,矢野貴之,76.6,3/4,3,3.5,39.4,3-3,大井高野毅,491,-4,2022106753
2026/03/23,大井,晴,1,C3九,ダ,1200,良,11,6,6,7,ウメミライ,牡,4,56.0,安藤洋一,77.3,3.1/2,1,2.3,38.7,9-9,大井藤田輝信,517,-9,2022104185
2026/03/23,大井,晴,1,C3九,ダ,1200,良,11,7,3,3,バンビチャン,牝,4,54.0,横川怜央,77.8,2.1/2,8,331.4,40.0,5-5,大井久保杉隆,382,-1,2022100886
2026/03/23,大井,晴,1,C3九,ダ,1200,良,11,8,7,9,ヴィクストリア,牡,4,56.0,藤本現暉,77.9,1/2,9,337.0,40.0,6-6,大井鷹見浩,448,3,2022107367
2026/03/23,大井,晴,1,C3九,ダ,1200,良,11,9,6,6,マリーラークスパー,牝,4,51.0,▲杉山海波,77.9,クビ,6,57.0,39.7,8-8,大井岡野尚光,493,0,2022103545
2026/03/23,大井,晴,1,C3九,ダ,1200,良,11,10,4,4,ソリタリオカズ,牡,4,56.0,仲原大生,78.1,3/4,11,387.3,39.3,10-10,大井渡部則夫,438,-4,2022107305
2026/03/23,大井,晴,1,C3九,ダ,1200,良,11,11,8,11,ココインシデンス,牝,4,52.0,△所蛍,78.2,1/2,10,366.0,39.3,11-11,大井澤佳宏,377,-5,2022102539
2026/03/23,大井,晴,2,C3七八,ダ,1600,良,14,1,3,3,グレーターホープ,牡,6,56.0,吉井章,105.1,,1,1.0,40.2,9-9-3-3,大井月岡健二,441,4,2020101138
2026/03/23,大井,晴,2,C3七八,ダ,1600,良,14,2,4,6,ノンストップガール,牝,6,54.0,和田譲治,106.0,4,2,11.2,40.7,7-7-7-6,大井渡辺和雄,491,-6,2020105482
