date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,rank,bracket_number,horse_number,horse_name,sex,age,weight_carried,jockey,time,margin,popularity,odds,last_3f,passing_order,stable,horse_weight,weight_diff,horse_id
2026/07/11,高知,晴,1,C3ー5,ダ,1600,重,9,1,8,9,アンダーザスター,牡,9,57.0,大澤誠志,109.8,,6,21.6,40.4,8-8-7-5,高知那俄性哲,523.0,11.0,2017105815
2026/07/11,高知,晴,1,C3ー5,ダ,1600,重,9,2,2,2,エレガントウインク,牝,5,54.0,☆城野慈尚,110.1,1.1/2,2,2.7,40.7,4-6-6,高知宮路洋一,466.0,2.0,2021105300
2026/07/11,高知,晴,1,C3ー5,ダ,1600,重,9,3,3,3,ロードステイタス,牡,4,57.0,赤岡修次,110.1,ハナ,1,2.1,41.6,1-1-1-1,高知打越勇児,487.0,1.0,2022100656
2026/07/11,高知,晴,1,C3ー5,ダ,1600,重,9,4,6,6,ハチキンムスメ,牝,6,55.0,岡遼太郎,110.1,クビ,4,14.0,41.3,3-3-3-2,高知国澤輝幸,433.0,0.0,2020104606
2026/07/11,高知,晴,1,C3ー5,ダ,1600,重,9,5,7,7,ハプスブルグ,牝,4,55.0,多田羅誠,110.6,2.1/2,3,4.7,42.0,6-4-2-3,高知田中譲二,502.0,4.0,2022105826
2026/07/11,高知,晴,1,C3ー5,ダ,1600,重,9,6,5,5,ハバナローズ,牝,4,55.0,山崎雅由,111.1,2.1/2,5,16.8,42.0,5-5-4-4,高知細川忠義,496.0,-5.0,2022106149
2026/07/11,高知,晴,1,C3ー5,ダ,1600,重,9,7,4,4,ノアアジレ,牝,5,55.0,木村直輝,112.1,5,9,109.7,42.1,9-9,高知川野勇馬,428.0,1.0,2021102443
2026/07/11,高知,晴,1,C3ー5,ダ,1600,重,9,8,1,1,アップルキャンディ,牝,6,55.0,石本純也,112.8,3,8,102.1,43.1,7-7,高知平和人,450.0,1.0,2020104641
2026/07/11,高知,晴,1,C3ー5,ダ,1600,重,9,9,8,8,グリュースゴット,セ,8,57.0,永森大智,121.6,大,7,79.2,52.4,2-2-5,高知雑賀正光,470.0,2.0,2018104392
2026/07/11,高知,晴,2,C3ー4,ダ,1600,重,10,1,7,8,グランパリッシュ,牝,5,52.0,▲塚本直之,109.0,,2,2.6,41.3,1-2,高知目迫大輔,455.0,2.0,2021100708
2026/07/11,高知,晴,2,C3ー4,ダ,1600,重,10,2,7,7,マカオンドール,牡,8,57.0,宮川実,109.0,アタマ,1,1.8,40.5,7-6-6-1,高知宮川浩一,497.0,-9.0,2018105293
2026/07/11,高知,晴,2,C3ー4,ダ,1600,重,10,3,8,9,メルヘンライズ,牝,4,55.0,多田羅誠,109.8,4,5,21.4,41.5,4-5,高知国澤輝幸,478.0,8.0,2022104441
2026/07/11,高知,晴,2,C3ー4,ダ,1600,重,10,4,2,2,トーケンクミー,牝,4,55.0,岡遼太郎,110.1,1.1/2,4,16.0,41.7,5-5-4-4,高知宮川浩一,421.0,1.0,2022102177
2026/07/11,高知,晴,2,C3ー4,ダ,1600,重,10,5,6,6,ドンカルロ,牡,6,57.0,畑中信司,110.2,クビ,3,6.9,41.3,9-8-9-7,高知細川忠義,454.0,4.0,2020104089
2026/07/11,高知,晴,2,C3ー4,ダ,1600,重,10,6,1,1,ラージフィールド,セ,6,57.0,石本純也,110.4,1,7,61.9,41.4,8-7-8-6,高知田中伸一,479.0,7.0,2020106620
2026/07/11,高知,晴,2,C3ー4,ダ,1600,重,10,7,3,3,トドイワウィンド,牝,5,55.0,郷間勇太,111.3,4,8,70.6,43.7,2-1-1-3,高知嬉勝則,471.0,3.0,2021106726
