horse_id,horse_name,date,course,weather,race_number,race_name,num_horses,bracket_number,horse_number,odds,popularity,rank,jockey,weight_carried,surface,distance,track_condition,time,margin,passing_order,last_3f,horse_weight,weight_diff,winner_name,prize
2022101414,グランクリュ,2026/04/28,水沢,曇,2,C2,10,6,6,34.8,7.0,7,菅原辰徳,54.0,ダ,850.0,良,53.2,1.4,7-7,37.3,433.0,2.0,プレイフルネス,
2022101414,グランクリュ,2026/04/14,水沢,晴,2,C2三組,10,2,2,20.3,4.0,6,菅原辰徳,54.0,ダ,1400.0,良,92.1,2.0,8-10-7-5,40.6,431.0,0.0,オールウェズキズナ,
2022101414,グランクリュ,2026/04/07,水沢,曇,2,C2三組,9,6,6,17.1,6.0,5,菅原辰徳,54.0,ダ,1400.0,稍,91.6,0.4,1-1-1-1,40.3,431.0,-5.0,ライジンシチー,3.0
2022101414,グランクリュ,2026/03/24,水沢,晴,3,C2二組,9,5,5,50.7,8.0,8,菅原辰徳,54.0,ダ,1400.0,良,95.3,3.9,1-1-2-4,45.4,436.0,5.0,トチノヒーロー,
2022101414,グランクリュ,2026/03/09,水沢,晴,2,C2,10,4,4,4.4,2.0,3,菅原辰徳,54.0,ダ,850.0,稍,53.0,0.8,9-7,37.0,431.0,-4.0,ブラウオリゾン,8.0
2022101414,グランクリュ,2025/12/22,水沢,曇,4,C2六組,11,1,1,8.8,3.0,7,菅原辰徳,54.0,ダ,1300.0,不,83.9,0.6,3-4-3-3,39.9,435.0,0.0,マリノテレージア,
2022101414,グランクリュ,2025/12/08,水沢,曇,3,C2十組,10,8,10,1.8,1.0,1,菅原辰徳,54.0,ダ,1300.0,重,83.7,-0.5,1-1-1-1,39.5,435.0,-2.0,(メイショウリリアム),40.0
2022101414,グランクリュ,2025/11/24,水沢,曇,4,C2九組,11,5,5,5.0,3.0,3,山本聡紀,54.0,ダ,1300.0,良,85.9,0.7,3-3-2-2,40.4,437.0,2.0,ハナカホノカ,8.0
2022101414,グランクリュ,2025/11/10,盛岡,曇,3,C2九組,12,7,10,38.4,7.0,4,山本聡紀,54.0,ダ,1200.0,稍,75.7,1.6,3-3,39.7,435.0,4.0,テンリッチスマイル,5.2
2022101414,グランクリュ,2025/10/26,盛岡,曇,4,C2九組,11,1,1,25.1,6.0,5,塚本涼人,54.0,ダ,1200.0,良,75.4,1.2,1-2,39.0,431.0,1.0,テーオーリップマン,2.8
