date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,rank,bracket_number,horse_number,horse_name,sex,age,weight_carried,jockey,time,margin,popularity,odds,last_3f,passing_order,stable,horse_weight,weight_diff,horse_id
2026/05/10,盛岡,晴,1,C2,ダ,1000,稍,8,1,6,6,アンズビジン,牝,9,54.0,高松亮,61.6,,2,4.0,36.8,1-1,岩手佐藤雅彦,421.0,1.0,2017105759
2026/05/10,盛岡,晴,1,C2,ダ,1000,稍,8,2,2,2,ミツカネスコーピオ,牡,4,56.0,高橋悠里,62.4,5,1,1.6,37.3,4-3,岩手伊藤和忍,486.0,-8.0,2022106867
2026/05/10,盛岡,晴,1,C2,ダ,1000,稍,8,3,8,8,ソロフィオーレ,牝,4,54.0,佐々木志,62.5,1/2,7,75.6,37.2,5,岩手工藤裕孝,410.0,2.0,2022101483
2026/05/10,盛岡,晴,1,C2,ダ,1000,稍,8,4,3,3,エンジェルスラップ,牝,5,50.0,★斉藤友香,62.6,3/4,4,9.5,37.4,3,岩手工藤裕孝,415.0,-4.0,2021104249
2026/05/10,盛岡,晴,1,C2,ダ,1000,稍,8,5,7,7,メッチャサザン,牡,5,54.0,関本玲花,62.9,1.1/2,5,13.8,38.0,2-2,岩手石川栄,469.0,-3.0,2021105198
2026/05/10,盛岡,晴,1,C2,ダ,1000,稍,8,6,4,4,アストラアヴィス,牝,4,54.0,菅原辰徳,63.9,6,8,87.9,37.9,8-6,岩手石川栄,429.0,-2.0,2022101602
2026/05/10,盛岡,晴,1,C2,ダ,1000,稍,8,7,1,1,アドマイヤハイジ,牝,8,54.0,山本政聡,64.1,1,6,56.1,38.2,7-5,岩手菅原学,424.0,8.0,2018104891
2026/05/10,盛岡,晴,1,C2,ダ,1000,稍,8,8,5,5,ピースオブライツ,牝,4,54.0,岩本怜,66.2,大,3,5.9,40.3,6-7,岩手三野宮通,418.0,-10.0,2022100129
2026/05/10,盛岡,晴,2,C2九組,ダ,1200,稍,9,1,5,5,キタノベルモント,牡,5,56.0,阿部英俊,75.3,,2,2.7,39.0,2-2,岩手畠山信一,456.0,-1.0,2021107035
2026/05/10,盛岡,晴,2,C2九組,ダ,1200,稍,9,2,7,7,ワンダーフルーリ,牝,6,52.0,関本玲花,76.0,4,3,4.7,39.8,1-1,岩手橘友和,464.0,4.0,2020106432
2026/05/10,盛岡,晴,2,C2九組,ダ,1200,稍,9,3,6,6,カリスティア,牝,4,54.0,高松亮,76.3,1.3/4,1,2.3,39.8,,岩手櫻田浩樹,411.0,-4.0,2022103540
2026/05/10,盛岡,晴,2,C2九組,ダ,1200,稍,9,4,2,2,エバーアリエル,牝,5,54.0,岩本怜,76.3,ハナ,6,17.5,39.2,,岩手工藤裕孝,449.0,4.0,2021105822
2026/05/10,盛岡,晴,2,C2九組,ダ,1200,稍,9,5,3,3,ラストパラダイス,セ,5,56.0,鈴木祐,77.0,4,8,70.4,38.9,5-4,岩手櫻田康二,473.0,-2.0,2021102446
2026/05/10,盛岡,晴,2,C2九組,ダ,1200,稍,9,6,1,1,イモータリティ,牡,4,56.0,小林凌,77.0,アタマ,9,77.6,39.1,4,岩手工藤裕孝,457.0,4.0,2022101681
2026/05/10,盛岡,晴,2,C2九組,ダ,1200,稍,9,7,8,8,アルフィー,セ,4,56.0,塚本涼人,77.1,クビ,7,49.1,38.6,5,岩手吉田司,414.0,-6.0,2022102775
2026/05/10,盛岡,晴,2,C2九組,ダ,1200,稍,9,8,4,4,トーセンオリジン,牡,9,56.0,南郷家全,77.8,4,4,12.5,38.2,7,岩手櫻田浩樹,457.0,-3.0,2017104415
2026/05/10,盛岡,晴,2,C2九組,ダ,1200,稍,9,9,8,9,ヴィクストリア,牡,4,56.0,菅原辰徳,78.3,3,5,15.5,39.1,6,岩手高橋純,454.0,2.0,2022107367
2026/05/10,盛岡,晴,3,C2八組,ダ,1200,稍,9,1,4,4,バードハズフロウン,牝,8,54.0,佐々木志,73.8,,2,2.1,37.6,1,岩手佐藤祐司,436.0,13.0,2018104304
2026/05/10,盛岡,晴,3,C2八組,ダ,1200,稍,9,2,7,7,ダイナミックス,牝,5,52.0,関本玲花,75.4,10,5,23.2,38.9,,岩手橘友和,426.0,-4.0,2021105282
2026/05/10,盛岡,晴,3,C2八組,ダ,1200,稍,9,3,1,1,ホロヨイマンゲツ,牡,4,55.0,☆坂井瑛音,75.5,3/4,3,10.6,38.5,,岩手菅原勲,505.0,4.0,2022103464
2026/05/10,盛岡,晴,3,C2八組,ダ,1200,稍,9,4,8,8,スフォルツオ,牡,4,56.0,山本聡紀,75.6,3/4,1,2.0,39.3,2,岩手瀬戸幸一,465.0,-6.0,2022106279
2026/05/10,盛岡,晴,3,C2八組,ダ,1200,稍,9,5,8,9,ミヤビノオウザ,牡,4,56.0,鈴木祐,75.7,1/2,7,56.3,37.4,5-6,岩手工藤裕孝,438.0,-3.0,2022102686
2026/05/10,盛岡,晴,3,C2八組,ダ,1200,稍,9,6,5,5,ラシェル,牝,6,54.0,塚本涼人,75.7,アタマ,8,75.7,37.2,6-7,岩手橘友和,413.0,2.0,2020106992
2026/05/10,盛岡,晴,3,C2八組,ダ,1200,稍,9,7,6,6,アンテニトルス,牝,4,50.0,★斉藤友香,75.8,クビ,4,15.4,38.0,5,岩手千葉幸喜,454.0,-3.0,2022103000
2026/05/10,盛岡,晴,3,C2八組,ダ,1200,稍,9,8,3,3,ジーティービート,牡,4,56.0,小林凌,76.2,2.1/2,6,32.2,37.9,4,岩手佐藤敏彦,498.0,1.0,2022102606
2026/05/10,盛岡,晴,3,C2八組,ダ,1200,稍,9,9,2,2,ハクアイドリーム,牡,5,56.0,菅原辰徳,76.8,4,9,80.7,39.5,3,岩手菅原右吉,456.0,-1.0,2021101629
2026/05/10,盛岡,晴,4,C2七組,ダ,1200,稍,10,1,7,8,シャラ,牝,4,54.0,山本政聡,74.1,,1,1.4,37.1,1,岩手橘友和,483.0,11.0,2022107336
2026/05/10,盛岡,晴,4,C2七組,ダ,1200,稍,10,2,8,9,レイフォール,牡,6,56.0,岩本怜,75.0,6,9,50.3,37.7,3-3,岩手千葉博次,477.0,11.0,2020105571
2026/05/10,盛岡,晴,4,C2七組,ダ,1200,稍,10,3,8,10,ソープストーン,牝,4,53.0,☆坂井瑛音,75.1,3/4,8,46.0,37.4,6-5,岩手新田守,393.0,-3.0,2022107049
2026/05/10,盛岡,晴,4,C2七組,ダ,1200,稍,10,4,3,3,アルデムラータ,牝,4,54.0,高橋悠里,75.3,1.1/4,3,10.3,37.6,5-4,岩手佐藤敏彦,420.0,2.0,2022100218
2026/05/10,盛岡,晴,4,C2七組,ダ,1200,稍,10,5,5,5,レーニス,牝,4,54.0,佐々木志,75.4,クビ,2,4.8,38.2,2,岩手関本浩司,421.0,-8.0,2022109114
2026/05/10,盛岡,晴,4,C2七組,ダ,1200,稍,10,6,2,2,フークレグルス,牡,6,54.0,関本玲花,75.8,2.1/2,6,19.9,38.3,4-2,岩手関本浩司,523.0,-4.0,2020104815
2026/05/10,盛岡,晴,4,C2七組,ダ,1200,稍,10,7,4,4,ハッピーグローリー,牝,4,54.0,鈴木祐,75.9,1/2,5,16.0,37.8,9-7,岩手斉藤雄一,469.0,-1.0,2022100610
2026/05/10,盛岡,晴,4,C2七組,ダ,1200,稍,10,8,6,6,ディーファンクス,牡,5,52.0,★斉藤友香,76.1,1,4,12.9,37.9,8-6,岩手斉藤雄一,505.0,-4.0,2021100501
2026/05/10,盛岡,晴,4,C2七組,ダ,1200,稍,10,9,1,1,クラレット,セ,4,56.0,小林凌,76.1,クビ,10,66.1,37.3,8,岩手木村暁,468.0,-2.0,2022105342
2026/05/10,盛岡,晴,4,C2七組,ダ,1200,稍,10,10,7,7,ジョードプル,牡,5,56.0,山本聡紀,77.3,7,7,44.4,38.9,9,岩手佐藤敏彦,444.0,5.0,2021100065
2026/05/10,盛岡,晴,5,3歳C1二組,ダ,1400,稍,10,1,6,6,ウチュウノハナ,牝,3,54.0,南郷家全,88.4,,1,1.4,38.8,2-2,岩手櫻田浩樹,431.0,3.0,2023101549
2026/05/10,盛岡,晴,5,3歳C1二組,ダ,1400,稍,10,2,1,1,シスターブラック,牝,3,54.0,鈴木祐,88.8,2.1/2,2,6.4,39.3,1-1,岩手工藤裕孝,456.0,4.0,2023102624
2026/05/10,盛岡,晴,5,3歳C1二組,ダ,1400,稍,10,3,5,5,ブリーゼプリマベラ,牝,3,54.0,塚本涼人,89.3,3,5,13.7,39.1,4-3,岩手工藤裕孝,491.0,5.0,2023101053
2026/05/10,盛岡,晴,5,3歳C1二組,ダ,1400,稍,10,4,8,9,モーニングスズラン,牝,3,52.0,関本玲花,89.4,1/2,4,12.3,38.9,7-8,岩手橘友和,384.0,0.0,2023104455
2026/05/10,盛岡,晴,5,3歳C1二組,ダ,1400,稍,10,5,3,3,キタノモテック,牝,3,54.0,山本政聡,89.7,1.1/2,3,8.6,38.3,10,岩手飯田弘道,434.0,6.0,2023105610
2026/05/10,盛岡,晴,5,3歳C1二組,ダ,1400,稍,10,6,8,10,モンサンジャスミン,牝,3,53.0,☆坂井瑛音,89.8,1/2,9,95.5,39.6,5-7,岩手佐藤祐司,389.0,-5.0,2023100747
2026/05/10,盛岡,晴,5,3歳C1二組,ダ,1400,稍,10,7,7,7,ワイルドグレイス,牝,3,54.0,佐々木志,89.8,クビ,6,15.8,39.4,6-6,岩手佐藤祐司,410.0,-5.0,2023100939
