horse_id,horse_name,date,course,weather,race_number,race_name,num_horses,bracket_number,horse_number,odds,popularity,rank,jockey,weight_carried,surface,distance,track_condition,time,margin,passing_order,last_3f,horse_weight,horse_weight,weight_diff,winner_name,prize
2021104766,ベッティーナ,2024/07/06,2福島3,曇,4,3歳未勝利,16,2,4,15.4,7.0,7,田辺裕信,55.0,芝,2000.0,良,122.1,0.8,11-11-11-10,35.1,430(+4),430.0,4.0,シンハナーダ,
2021104766,ベッティーナ,2024/05/18,2東京9,晴,5,3歳未勝利,18,4,7,97.5,11.0,6,北村宏司,55.0,芝,2000.0,良,120.0,0.8,12-11-11,34.7,426(-6),426.0,-6.0,ダノンホイットニー,
2021104766,ベッティーナ,2024/05/04,1新潟3,晴,6,3歳未勝利,15,1,2,19.1,6.0,11,永島まな,53.0,芝,2000.0,良,126.0,2.1,4-3-4-4,38.2,432(-4),432.0,-4.0,カリーニョ,
2021104766,ベッティーナ,2024/04/13,1福島3,晴,4,3歳未勝利,16,5,10,395.6,15.0,2,永野猛蔵,54.0,芝,2000.0,良,122.0,0.6,12-9-6-4,36.7,436(+6),436.0,6.0,キットハナガサク,220.0
2021104766,ベッティーナ,2023/12/16,4中京5,曇,6,2歳未勝利,15,8,14,71.7,10.0,12,永島まな,52.0,芝,1600.0,稍,97.1,1.3,14-14-14,35.4,430(0),430.0,0.0,バーケンティン,
2021104766,ベッティーナ,2023/10/15,4新潟2,小雨,5,2歳新馬,18,1,2,115.3,15.0,8,武藤雅,55.0,芝,1600.0,良,97.6,2.1,18-18,35.5,430(0),430.0,0.0,ワイドラトゥール,
2022109014,ドッチナンダイ,2026/03/25,大井,雨,1,C3一,10,8,10,32.3,5.0,2,野畑凌,56.0,ダ,1800.0,良,120.9,0.1,1-1-1-1,40.6,453(-3),453.0,-3.0,トップダイヤ,32.0
2022109014,ドッチナンダイ,2026/03/09,大井,晴,1,C3九,14,8,14,68.3,9.0,7,東原悠善,56.0,ダ,1200.0,稍,77.3,1.1,8-8,39.4,456(+7),456.0,7.0,ストロングフレイヤ,
2022109014,ドッチナンダイ,2026/02/16,大井,晴,2,C3八九,12,5,6,71.2,7.0,7,東原悠善,56.0,ダ,1600.0,良,107.6,3.3,7-6-6-6,40.8,449(-1),449.0,-1.0,イイデテッシン,
2022109014,ドッチナンダイ,2026/01/26,大井,晴,1,C3八九,11,2,2,105.2,7.0,7,東原悠善,56.0,ダ,1400.0,良,92.2,1.4,10-10-9,39.0,450(-1),450.0,-1.0,ラヴクラウド,
2022109014,ドッチナンダイ,2026/01/12,大井,晴,1,C3十,13,4,4,30.5,3.0,3,東原悠善,56.0,ダ,1200.0,良,77.1,2.9,6-5,38.7,451(-3),451.0,-3.0,アイビーブリザード,20.0
2022109014,ドッチナンダイ,2025/12/29,大井,晴,1,3歳五,12,6,8,17.8,5.0,5,東原悠善,56.0,ダ,1200.0,重,76.3,2.8,7-7,37.9,454(+2),454.0,2.0,ステーション,14.0
2022109014,ドッチナンダイ,2025/12/04,大井,晴,1,3歳四五,10,8,10,207.3,8.0,5,東原悠善,56.0,ダ,1600.0,良,107.5,2.2,6-5-5-5,40.1,452(-3),452.0,-3.0,チマル,14.0
2022109014,ドッチナンダイ,2025/09/15,大井,曇,3,3歳十11,11,7,9,32.6,5.0,8,東原悠善,56.0,ダ,1400.0,稍,92.6,3.1,7-6-7,40.6,455(0),455.0,0.0,シャークル,
