date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,rank,bracket_number,horse_number,horse_name,sex,age,weight_carried,jockey,time,margin,popularity,odds,last_3f,passing_order,stable,horse_weight,weight_diff,horse_id
2026/06/06,高知,曇,1,3歳ー4,ダ,1400,不,10,1,8,10,ターニーロイヤル,牝,3,55.0,山田義貴,91.8,,1,1.8,40.6,2-2-2-2,高知別府真司,395.0,-5.0,2023106059
2026/06/06,高知,曇,1,3歳ー4,ダ,1400,不,10,2,3,3,クリュメノス,牡,3,56.0,☆城野慈尚,92.6,4,3,5.2,40.5,5-6-4-3,高知西川敏弘,507.0,0.0,2023102107
2026/06/06,高知,曇,1,3歳ー4,ダ,1400,不,10,3,8,9,チュラリヴァル,牡,3,57.0,佐原秀泰,93.1,2.1/2,5,26.3,41.6,3-3-4,高知宮川浩一,438.0,5.0,2023100255
2026/06/06,高知,曇,1,3歳ー4,ダ,1400,不,10,4,7,7,プグナファータ,牝,3,55.0,岡遼太郎,93.3,1,2,3.1,41.1,7-7-6-6,高知中西達也,483.0,14.0,2023107393
2026/06/06,高知,曇,1,3歳ー4,ダ,1400,不,10,5,1,1,シデレウス,牡,3,57.0,山崎雅由,93.6,1.1/2,4,13.0,42.4,1-1-1-1,高知嬉勝則,455.0,-4.0,2023100872
2026/06/06,高知,曇,1,3歳ー4,ダ,1400,不,10,6,6,6,メイジョウエナジー,牝,3,52.0,▲塚本直之,93.9,1.1/2,9,98.3,42.1,4-5-7,高知田中伸一,408.0,1.0,2023101075
2026/06/06,高知,曇,1,3歳ー4,ダ,1400,不,10,7,5,5,アーユーリアル,牝,3,55.0,上田将司,94.4,2.1/2,10,118.9,41.8,9-9-8,高知国澤輝幸,445.0,3.0,2023102055
2026/06/06,高知,曇,1,3歳ー4,ダ,1400,不,10,8,7,8,エスケーブラッド,牡,3,57.0,妹尾浩一,94.5,クビ,7,49.8,41.5,10-10-9-10,高知宮路洋一,430.0,1.0,2023104428
2026/06/06,高知,曇,1,3歳ー4,ダ,1400,不,10,9,4,4,ヴィルアヴァンセ,牡,3,57.0,多田羅誠,94.9,2,6,41.5,42.7,6-4-5,高知那俄性哲,441.0,0.0,2023101284
2026/06/06,高知,曇,1,3歳ー4,ダ,1400,不,10,10,2,2,ソレユケカツコ,牝,3,53.0,△阿部基嗣,95.1,1,8,69.7,42.5,8-8-7-8,高知平和人,402.0,1.0,2023104530
2026/06/06,高知,曇,2,3歳ー3,ダ,1400,不,9,1,8,9,フウリンカザン,牡,3,57.0,山田義貴,91.4,,1,1.3,39.9,2-2-2,高知別府真司,502.0,2.0,2023105564
2026/06/06,高知,曇,2,3歳ー3,ダ,1400,不,9,2,4,4,ユミッチラブ,牡,3,57.0,岡遼太郎,92.1,3,5,39.1,39.9,5-6-5-4,高知国澤輝幸,439.0,2.0,2023100499
2026/06/06,高知,曇,2,3歳ー3,ダ,1400,不,9,3,1,1,コスモラパウィラ,牡,3,57.0,郷間勇太,92.6,2.1/2,4,23.1,40.8,4-5-4-3,高知宮川浩一,461.0,-2.0,2023104283
2026/06/06,高知,曇,2,3歳ー3,ダ,1400,不,9,4,3,3,サンセットロード,牡,3,57.0,上田将司,92.7,1/2,2,3.4,40.3,6-7-8-8,高知嬉勝則,464.0,-3.0,2023103313
2026/06/06,高知,曇,2,3歳ー3,ダ,1400,不,9,5,8,8,ジョウショーレーヴ,牝,3,55.0,永森大智,92.9,1,3,14.5,39.6,9-9,高知雑賀正光,445.0,1.0,2023104088
2026/06/06,高知,曇,2,3歳ー3,ダ,1400,不,9,6,7,7,スノープリンス,牡,3,56.0,☆城野慈尚,93.1,1,6,48.3,40.6,7-6,高知別府真司,466.0,-1.0,2023105770
2026/06/06,高知,曇,2,3歳ー3,ダ,1400,不,9,7,5,5,ミアソレイユ,牝,3,55.0,佐原秀泰,93.1,アタマ,9,114.4,41.7,1-1-1,高知那俄性哲,449.0,8.0,2023104112
2026/06/06,高知,曇,2,3歳ー3,ダ,1400,不,9,8,2,2,キーゴールド,牡,3,57.0,山崎雅由,93.5,2,8,73.5,41.5,2-4-6-7,高知西川敏弘,526.0,-1.0,2023104785
2026/06/06,高知,曇,2,3歳ー3,ダ,1400,不,9,9,6,6,ハルウタ,牝,3,55.0,西森将司,93.6,クビ,7,69.8,42.0,3-3-3-5,高知別府真司,455.0,3.0,2023101981
2026/06/06,高知,曇,3,3歳ー2,ダ,1400,不,10,1,7,8,キヨスリョウマ,牡,3,57.0,木村直輝,91.2,,6,15.6,40.6,1-1-1,高知田中伸一,472.0,1.0,2023100109
2026/06/06,高知,曇,3,3歳ー2,ダ,1400,不,10,2,8,9,シデンイッセン,牡,3,57.0,岡村卓弥,91.3,クビ,2,5.3,39.8,8-7-7-5,高知川野勇馬,482.0,-4.0,2023103739
2026/06/06,高知,曇,3,3歳ー2,ダ,1400,不,10,3,8,10,コンヴァーンクル,牡,3,57.0,佐原秀泰,91.3,ハナ,1,1.7,40.5,2-2-2,高知田中譲二,471.0,-1.0,2023104270
2026/06/06,高知,曇,3,3歳ー2,ダ,1400,不,10,4,6,6,ターニーノーブル,牡,3,57.0,山田義貴,91.3,ハナ,5,14.5,39.6,10-9-9-8,高知別府真司,485.0,3.0,2023103508
2026/06/06,高知,曇,3,3歳ー2,ダ,1400,不,10,5,7,7,エアロノート,牡,3,57.0,西森将司,91.8,2.1/2,9,33.8,41.0,5-4-4-3,高知別府真司,424.0,2.0,2023102534
2026/06/06,高知,曇,3,3歳ー2,ダ,1400,不,10,6,2,2,グリエールキック,牝,3,54.0,☆城野慈尚,92.0,1,7,18.3,40.8,6-6-4,高知工藤真司,477.0,6.0,2023102049
2026/06/06,高知,曇,3,3歳ー2,ダ,1400,不,10,7,3,3,ソックス,牡,3,57.0,宮川実,92.4,2,4,8.3,40.6,7-6-8-7,高知宮路洋一,432.0,4.0,2023107431
2026/06/06,高知,曇,3,3歳ー2,ダ,1400,不,10,8,4,4,バーニングホット,牝,3,55.0,大澤誠志,92.6,1,10,185.6,40.6,9-8-10-9,高知細川忠義,418.0,2.0,2023100549
