horse_id,horse_name,date,course,weather,race_number,race_name,num_horses,bracket_number,horse_number,odds,popularity,rank,jockey,weight_carried,surface,distance,track_condition,time,margin,passing_order,last_3f,horse_weight,weight_diff,winner_name,prize
2024109096,カスケードループ,2026/06/18,門別,曇,3,JRA認定競走アタッ(未勝利)(2歳),9,8,8,32.3,5.0,5,宮内勇樹,55.0,ダ,1200.0,良,76.2,1.2,1-1,40.2,450.0,-2.0,ラビリンスティアラ,8.4
2024109096,カスケードループ,2026/06/04,門別,曇,4,JRA認定競走アタッ(未勝利)(2歳),9,8,8,11.7,3.0,5,宮内勇樹,55.0,ダ,1100.0,良,70.9,2.4,3-3,40.6,452.0,2.0,タルマエドン,10.5
2024109096,カスケードループ,2026/05/20,門別,曇,6,JRA認定競走フレッ(新馬)(2歳),9,3,3,15.2,5.0,4,宮内勇樹,55.0,ダ,1100.0,良,69.5,0.5,3-3,38.9,450.0,0.0,オレンジピール,42.0
2024101848,ベストスカイ,2026/06/10,門別,晴,6,JRA認定競走フレッ(新馬)(2歳),12,8,12,8.2,4.0,8,小野楓馬,55.0,ダ,1000.0,稍,64.3,2.1,3-3,39.9,436.0,0.0,ベラジオハピネス,
2024100589,スマートウェイン,2026/06/17,門別,晴,5,JRA認定競走アタッ(未勝利)(2歳),12,4,4,54.9,8.0,9,服部茂史,55.0,ダ,1100.0,良,70.3,2.5,3-4,40.3,450.0,-2.0,エイシンウルトラン,
2024100589,スマートウェイン,2026/06/04,門別,曇,4,JRA認定競走アタッ(未勝利)(2歳),9,3,3,68.5,5.0,2,服部茂史,55.0,ダ,1100.0,良,69.8,1.3,4-3,39.0,452.0,4.0,タルマエドン,42.0
2024100589,スマートウェイン,2026/05/21,門別,曇,4,JRA認定競走アタッ(未勝利)(2歳),8,1,1,13.7,5.0,5,渡辺準己,52.0,ダ,1100.0,良,71.0,2.8,3-3,39.6,448.0,-2.0,サザングルーヴ,10.5
2024100589,スマートウェイン,2026/05/06,門別,晴,5,JRA認定競走フレッ(新馬)(2歳),8,7,7,6.9,3.0,5,渡辺準己,52.0,ダ,1000.0,良,64.1,2.7,2-2,39.8,450.0,0.0,バドラ,21.0
2024103283,ラルテフテフ,2026/06/17,門別,晴,6,JRA認定競走フレッ(新馬)(2歳),8,8,8,48.5,6.0,7,黒澤愛斗,55.0,ダ,1100.0,良,72.0,2.3,8-7,40.4,416.0,0.0,ヒマラヤノエティ,
2024105488,ゼロギア,2026/05/28,門別,雨,4,JRA認定競走フレッ(新馬)(2歳),8,5,5,9.5,3.0,7,石川倭,55.0,ダ,1000.0,稍,65.7,4.8,4-5,40.6,470.0,0.0,セルアウトクラウド,
2024107127,スキャンダルガール,2026/06/11,門別,晴,4,JRA認定競走アタッ(未勝利)(2歳),11,2,2,46.3,8.0,5,井上瑛太,55.0,ダ,1100.0,良,69.4,0.5,6-6,38.8,434.0,2.0,アヴナント,8.4
2024107127,スキャンダルガール,2026/05/13,門別,曇,1,2歳未勝利(未勝利),9,8,9,51.9,5.0,5,井上瑛太,55.0,ダ,1100.0,良,70.3,1.2,6-6,37.6,432.0,4.0,フォールドイン,3.5
2024107127,スキャンダルガール,2026/04/22,門別,晴,6,JRA認定競走フレッ(新馬)(2歳),8,4,4,61.8,6.0,5,宮内勇樹,55.0,ダ,1000.0,稍,63.4,2.5,5-7,38.1,428.0,0.0,エルダーフラワー,21.0
2024102508,プロパティクシオン,2026/05/27,門別,曇,6,JRA認定競走フレッ(新馬)(2歳),9,4,4,59.2,8.0,9,井上瑛太,55.0,ダ,1000.0,良,66.5,4.0,1-2,42.2,440.0,0.0,スカイビュー,
2024102399,マナラニアケア,2026/06/17,門別,晴,1,日高町の地酒「縁」と(未勝利)(2歳),12,7,10,370.2,9.0,10,宮内勇樹,55.0,ダ,1000.0,良,64.5,2.5,6-6,39.3,438.0,-4.0,ルアシュエル,
2024102399,マナラニアケア,2026/05/21,門別,曇,5,JRA認定競走フレッ(新馬)(2歳),9,1,1,108.0,9.0,9,服部茂史,55.0,ダ,1100.0,良,72.1,4.1,4-5,41.3,442.0,0.0,プライベートセクタ,
2024101495,ハッピーアフリート,2026/06/10,門別,晴,5,JRA認定競走フレッ(新馬)(2歳),10,2,2,141.2,10.0,7,藤田凌駕,53.0,ダ,1000.0,稍,64.9,2.3,10-9,37.8,378.0,0.0,エンジェルボヌール,
2024104577,ミリオンジュピター,2026/06/09,門別,曇,2,2歳未勝利(未勝利),11,6,7,2.0,2.0,2,落合玄太,55.0,ダ,1000.0,重,61.7,0.0,1-1,38.1,462.0,2.0,リュウノマッスル,14.0
2024104577,ミリオンジュピター,2026/05/20,門別,曇,5,JRA認定競走フレッ(新馬)(2歳),10,6,6,1.2,1.0,3,落合玄太,55.0,ダ,1000.0,良,62.9,0.8,2-1,38.5,460.0,0.0,ヴェネラブルサマー,63.0
2024102136,リュウノソイジャー,2026/06/11,門別,晴,6,JRA認定競走フレッ(新馬)(2歳),9,1,1,53.9,6.0,7,落合玄太,55.0,ダ,1200.0,良,77.8,3.6,6-6,40.1,450.0,0.0,ソルデイスター,
