horse_id,horse_name,date,course,weather,race_number,race_name,num_horses,bracket_number,horse_number,odds,popularity,rank,jockey,weight_carried,surface,distance,track_condition,time,margin,passing_order,last_3f,horse_weight,weight_diff,winner_name,prize
2024103278,リュウノマッチョ,2026/04/19,水沢,晴,1,ファーストステップ2(新馬)(2歳),5,2,2,2.6,2.0,3,塚本涼人,55.0,ダ,850.0,良,54.5,0.7,3-2,38.5,490.0,0.0,コパノブリックス,40.0
2024103117,マナホクレア,2026/04/19,水沢,晴,1,ファーストステップ2(新馬)(2歳),5,1,1,10.7,4.0,2,菅原辰徳,55.0,ダ,850.0,良,54.2,0.4,5-3,37.9,425.0,0.0,コパノブリックス,70.0
2024104813,ユウユウジュレップ,2026/04/19,水沢,晴,1,ファーストステップ2(新馬)(2歳),5,4,4,16.9,5.0,4,佐々木志,54.0,ダ,850.0,良,54.8,1.0,3-5,38.7,389.0,0.0,コパノブリックス,26.0
2024104974,コパノブリックス,2026/04/19,水沢,晴,1,ファーストステップ2(新馬)(2歳),5,3,3,2.2,1.0,1,山本聡紀,55.0,ダ,850.0,良,53.8,-0.4,1-1,37.9,397.0,0.0,(マナホクレア),200.0
2024104538,ミズサンウィズダム,2026/05/04,盛岡,曇,1,ファーストステップ2(新馬)(2歳),5,3,3,7.8,4.0,2,村上忍,55.0,ダ,1000.0,不,61.5,0.5,3-2,37.5,420.0,0.0,マツリダゲンキマン,70.0
2024103948,トゥーナエンジェル,2026/05/04,盛岡,曇,1,ファーストステップ2(新馬)(2歳),5,5,5,10.6,5.0,5,斉藤友香,50.0,ダ,1000.0,不,65.5,4.5,5-5,40.0,422.0,0.0,マツリダゲンキマン,14.0
2022103034,アズーラ,2026/05/06,盛岡,晴,1,C2三組,8,7,7,8.9,3.0,3.0,山本政聡,54.0,ダ,1400.0,稍,87.8,0.5,1-1,38.6,430.0,6.0,セレスチャルホープ,8.6
2022103034,アズーラ,2026/04/21,水沢,曇,1,C2四組,9,7,7,12.4,6.0,2.0,山本政聡,54.0,ダ,1400.0,稍,93.9,0.0,2-2-2-2,41.9,424.0,5.0,キタノパッション,15.1
2022103034,アズーラ,2026/04/07,水沢,曇,3,C2二組,10,4,4,30.2,6.0,7.0,山本政聡,54.0,ダ,1400.0,稍,91.3,2.5,1-1-1-3,41.3,419.0,-3.0,スパーク,
2022103034,アズーラ,2026/03/24,水沢,晴,3,C2二組,9,7,7,6.3,2.0,4.0,山本政聡,54.0,ダ,1400.0,良,93.2,1.8,6-5-5-5,41.7,422.0,-3.0,トチノヒーロー,5.2
