date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,rank,bracket_number,horse_number,horse_name,sex,age,weight_carried,jockey,time,margin,popularity,odds,last_3f,passing_order,stable,horse_weight,weight_diff,horse_id
2026/05/08,船橋,曇,1,3歳九未受賞,ダ,1200,良,7,1,5,5,コマサ,牡,3,56.0,小杉亮,77.1,,3,4.4,39.8,2-2-2,船橋矢野義幸,507.0,0.0,2023101286
2026/05/08,船橋,曇,1,3歳九未受賞,ダ,1200,良,7,2,6,6,サトゥルヌス,牡,3,53.0,▲椿聡太,77.9,4,1,1.8,40.3,4-5-4,船橋坂本昇,539.0,0.0,2023104720
2026/05/08,船橋,曇,1,3歳九未受賞,ダ,1200,良,7,3,3,3,ゴッドブラウン,牝,3,52.0,△所蛍,77.9,アタマ,6,53.7,40.2,6-6,船橋川島正一,428.0,-23.0,2023104577
2026/05/08,船橋,曇,1,3歳九未受賞,ダ,1200,良,7,4,4,4,ジーティーバレンチ,牝,3,54.0,山中悠希,78.7,4,4,7.0,41.4,1-1-1,船橋佐藤裕太,464.0,0.0,2023101972
2026/05/08,船橋,曇,1,3歳九未受賞,ダ,1200,良,7,5,1,1,フォロミーアロング,牡,3,56.0,岡村健司,79.5,4,5,16.9,41.9,5-4-3,船橋斉藤敏,425.0,0.0,2023100331
2026/05/08,船橋,曇,1,3歳九未受賞,ダ,1200,良,7,6,7,7,サキノクローバー,牡,3,56.0,矢野貴之,79.5,アタマ,2,4.2,42.1,3-3-5,船橋林幻,525.0,0.0,2023102093
2026/05/08,船橋,曇,1,3歳九未受賞,ダ,1200,良,7,7,2,2,エンジェルギフト,牝,3,51.0,▲山本大翔,80.2,3,7,84.0,41.1,7-7,船橋長谷川剛,481.0,0.0,2023102644
2026/05/08,船橋,曇,2,3歳八,ダ,1200,良,9,1,8,9,サリーレチーマ,セ,3,56.0,篠谷葵,78.2,,1,1.8,40.2,1-1-1,船橋川島正一,486.0,1.0,2023104006
2026/05/08,船橋,曇,2,3歳八,ダ,1200,良,9,2,1,1,ルミナスストーン,牝,3,54.0,和田譲治,78.8,3,5,11.6,40.3,6-4-4,船橋林幻,443.0,-4.0,2023101980
2026/05/08,船橋,曇,2,3歳八,ダ,1200,良,9,3,3,3,アンジェロピッコロ,牝,3,52.0,△所蛍,78.9,1/2,8,86.7,40.7,2-2-3,船橋渡辺貴光,432.0,-1.0,2023103012
2026/05/08,船橋,曇,2,3歳八,ダ,1200,良,9,4,5,5,ステレオカリー,牝,3,51.0,▲山本大翔,79.1,1,2,2.8,40.4,9-6-5,船橋坂本昇,470.0,-10.0,2023104815
2026/05/08,船橋,曇,2,3歳八,ダ,1200,良,9,5,7,7,ユウユウスター,牡,3,56.0,野畑凌,79.1,クビ,6,31.1,40.8,3-3-2,船橋渋谷信博,435.0,-2.0,2023102044
2026/05/08,船橋,曇,2,3歳八,ダ,1200,良,9,6,2,2,インキュナブラ,牝,3,54.0,岡村健司,79.4,1.1/2,4,10.0,40.5,7-7-6,船橋佐藤裕太,385.0,-1.0,2023103484
2026/05/08,船橋,曇,2,3歳八,ダ,1200,良,9,7,8,8,アークローズ,牝,3,51.0,▲沖響主,80.0,3,7,73.4,40.3,8,船橋山中尊徳,444.0,3.0,2023100458
2026/05/08,船橋,曇,2,3歳八,ダ,1200,良,9,8,4,4,フロムイエスタディ,牡,3,56.0,町田直希,80.0,ハナ,3,8.3,41.5,4-5,船橋佐々木功,487.0,-1.0,2023110021
2026/05/08,船橋,曇,2,3歳八,ダ,1200,良,9,9,6,6,ミノホタテ,牡,3,53.0,▲菅原吏久,80.1,1/2,9,239.6,41.0,5,船橋林幻,426.0,-1.0,2023104850
2026/05/08,船橋,曇,3,スズランデビュー(2歳),ダ,1000,良,6,1,6,6,モリケン,牡,2,54.0,山中悠希,62.7,,2,4.4,39.3,1-1,船橋斉藤敏,471.0,0.0,2024101038
2026/05/08,船橋,曇,3,スズランデビュー(2歳),ダ,1000,良,6,2,2,2,ハッピーフェイス,牝,2,54.0,本田正重,62.9,1,1,1.4,38.9,2-2,船橋川島正一,421.0,0.0,2024101978
2026/05/08,船橋,曇,3,スズランデビュー(2歳),ダ,1000,良,6,3,3,3,コパノハクシュウ,牝,2,54.0,達城龍次,63.1,1,3,4.5,39.0,3-3,船橋新井清重,447.0,0.0,2024104993
2026/05/08,船橋,曇,3,スズランデビュー(2歳),ダ,1000,良,6,4,5,5,ラモンパンサー,牡,2,54.0,木間塚龍,64.9,9,4,22.5,40.6,,船橋大津剛,417.0,0.0,2024100121
2026/05/08,船橋,曇,3,スズランデビュー(2歳),ダ,1000,良,6,5,4,4,サンダーミキチャン,牝,2,54.0,仲野光馬,66.4,7,5,36.0,40.9,5-5,船橋阿井正雄,414.0,0.0,2024105415
2026/05/08,船橋,曇,3,スズランデビュー(2歳),ダ,1000,良,6,6,1,1,シャムホロイムア,牝,2,54.0,澤田龍哉,67.0,3,6,40.4,41.7,,船橋矢内博,456.0,0.0,2024103703
2026/05/08,船橋,曇,4,スズランデビュー(2歳),ダ,1000,良,5,1,1,1,ラストハニー,牝,2,54.0,山中悠希,63.6,,3,6.9,39.1,3-3,船橋阿井正雄,457.0,0.0,2024109085
2026/05/08,船橋,曇,4,スズランデビュー(2歳),ダ,1000,良,5,2,2,2,コパノベリーズ,牝,2,54.0,笹川翼,63.8,3/4,1,1.6,39.5,1-1,船橋新井清重,437.0,0.0,2024105007
2026/05/08,船橋,曇,4,スズランデビュー(2歳),ダ,1000,良,5,3,3,3,ディアブロスカイ,牝,2,54.0,木間塚龍,64.1,1.1/2,5,44.6,39.6,4-4,船橋矢野義幸,420.0,0.0,2024104530
2026/05/08,船橋,曇,4,スズランデビュー(2歳),ダ,1000,良,5,4,4,4,アルレシャンヌ,牝,2,54.0,野畑凌,64.5,2,2,2.4,40.2,2-2,船橋稲益貴弘,429.0,0.0,2024101671
2026/05/08,船橋,曇,4,スズランデビュー(2歳),ダ,1000,良,5,5,5,5,ヨルノカガヤキ,牝,2,54.0,篠谷葵,66.6,大,4,11.6,41.1,5-5,船橋張田京,464.0,0.0,2024100109
2026/05/08,船橋,曇,5,びわ特別(C3),ダ,1500,良,12,1,5,6,ビービーラドン,牝,6,54.0,本田正重,98.8,,1,2.3,40.9,1-1-1-1,船橋新井清重,444.0,32.0,2020101158
2026/05/08,船橋,曇,5,びわ特別(C3),ダ,1500,良,12,2,4,4,エットトゥカム,牡,4,56.0,山中悠希,99.9,5,11,93.3,41.0,10-11-10-7,船橋坂本昇,436.0,1.0,2022103315
2026/05/08,船橋,曇,5,びわ特別(C3),ダ,1500,良,12,3,8,11,ターミネーター,牡,4,56.0,實川純一,99.9,アタマ,6,18.1,41.4,8-8-9-6,船橋佐々木功,472.0,2.0,2022104427
2026/05/08,船橋,曇,5,びわ特別(C3),ダ,1500,良,12,4,7,10,キングスウェイ,牡,7,56.0,山口達弥,100.1,1,2,3.5,42.0,3-3-3-3,船橋林正人,486.0,12.0,2019106936
2026/05/08,船橋,曇,5,びわ特別(C3),ダ,1500,良,12,5,6,8,コビナイフォンテン,牝,7,54.0,小杉亮,100.9,4,4,10.3,42.9,2-2-2-2,船橋玉井昇,458.0,-2.0,2019105664
2026/05/08,船橋,曇,5,びわ特別(C3),ダ,1500,良,12,6,8,12,エーアイキリシマ,牡,5,56.0,保園翔也,101.1,1,3,4.7,42.6,6-7-8-8,浦和川村守男,461.0,-8.0,2021104083
2026/05/08,船橋,曇,5,びわ特別(C3),ダ,1500,良,12,7,1,1,ファンタフェスタ,牝,5,54.0,岡村健司,101.1,クビ,9,67.7,42.6,4-4-5-4,浦和平山真希,443.0,-2.0,2021103310
2026/05/08,船橋,曇,5,びわ特別(C3),ダ,1500,良,12,8,3,3,カリプソ,牝,5,54.0,及川烈,101.1,クビ,7,25.5,41.7,9-10-12-10,浦和長谷川忍,438.0,0.0,2021100504
2026/05/08,船橋,曇,5,びわ特別(C3),ダ,1500,良,12,9,7,9,マオノオラクル,牡,7,56.0,西村栄喜,101.6,2.1/2,10,87.0,41.8,12-13-12,船橋渋谷信博,510.0,2.0,2019106783
2026/05/08,船橋,曇,5,びわ特別(C3),ダ,1500,良,12,10,6,7,ミラクルライズ,牡,4,56.0,吉留孝司,101.9,1.1/2,8,45.5,43.4,7-6-7-5,浦和藪口一麻,494.0,-4.0,2022105873
2026/05/08,船橋,曇,5,びわ特別(C3),ダ,1500,良,12,11,2,2,セイダンシング,牡,7,56.0,高橋利幸,102.3,2,12,118.5,43.0,9-11-11,船橋玉井昇,477.0,-2.0,2019103118
2026/05/08,船橋,曇,5,びわ特別(C3),ダ,1500,良,12,12,5,5,アシレ,牝,4,53.0,☆中山遥人,103.2,4,5,15.0,44.7,5-5-6-9,浦和酒井一則,443.0,-5.0,2022101755
2026/05/08,船橋,曇,6,C2五六,ダ,1500,良,12,1,5,5,アドラマリク,牡,4,56.0,澤田龍哉,98.1,,6,12.6,40.9,1-1-1-1,船橋新井清重,495.0,1.0,2022101996
2026/05/08,船橋,曇,6,C2五六,ダ,1500,良,12,2,4,4,ゴールドパートナー,牡,4,56.0,山口達弥,98.2,クビ,4,6.8,39.4,6-6-6,船橋林正人,493.0,-1.0,2022106842
2026/05/08,船橋,曇,6,C2五六,ダ,1500,良,12,3,8,12,トゥアオウフ,牡,4,56.0,野畑凌,98.3,1/2,3,5.8,39.7,5-5,船橋山田信大,483.0,-5.0,2022103006
2026/05/08,船橋,曇,6,C2五六,ダ,1500,良,12,4,6,7,マチルダ,牝,5,54.0,笹川翼,98.8,2.1/2,1,2.6,41.4,2-2-2-3,浦和小久保智,478.0,-11.0,2021104698
2026/05/08,船橋,曇,6,C2五六,ダ,1500,良,12,5,7,10,タツノキセキ,牡,6,56.0,本田正重,98.9,1/2,5,11.2,39.8,7-6-7,船橋大津剛,520.0,9.0,2020105340
2026/05/08,船橋,曇,6,C2五六,ダ,1500,良,12,6,1,1,テリオスボス,牡,5,56.0,藤本現暉,99.0,クビ,7,34.8,41.4,3-2,船橋佐々木功,521.0,0.0,2021100544
2026/05/08,船橋,曇,6,C2五六,ダ,1500,良,12,7,5,6,ボニファシオ,牡,6,56.0,木間塚龍,99.2,1,11,214.1,40.3,10-9-7-8,船橋山本学,498.0,-3.0,2020104229
2026/05/08,船橋,曇,6,C2五六,ダ,1500,良,12,8,2,2,ワナカ,牝,4,53.0,☆中山遥人,99.4,3/4,9,81.7,39.5,5-5-10-12,浦和藪口一麻,450.0,8.0,2022104540
2026/05/08,船橋,曇,6,C2五六,ダ,1500,良,12,9,7,9,ノーヴヒーロー,牡,4,56.0,山中悠希,99.4,ハナ,8,46.7,39.7,9-8-9-11,船橋林正人,485.0,-5.0,2022101895
2026/05/08,船橋,曇,6,C2五六,ダ,1500,良,12,10,6,8,マインドザヘルム,牡,5,53.0,▲菅原吏久,99.5,3/4,10,106.4,40.0,8-7-10,船橋佐々木清,438.0,0.0,2021101590
2026/05/08,船橋,曇,6,C2五六,ダ,1500,良,12,11,8,11,ユウキヒャクバイ,牡,5,56.0,新原周馬,100.5,5,2,3.1,42.9,3-3-4-4,川崎茂木浩幸,505.0,-4.0,2021101644
2026/05/08,船橋,曇,6,C2五六,ダ,1500,良,12,取消,3,3,エンシェントダンス,牝,4,54.0,保園翔也,,,,,,,浦和宇野木博,,,2022107005
2026/05/08,船橋,曇,7,馬い!山武たがやす倶楽部記念(C2),ダ,1200,良,12,1,7,10,ビービープリメーロ,牝,4,54.0,本田正重,76.0,,1,2.2,38.4,2-2-2,船橋新井清重,457.0,-3.0,2022102419
2026/05/08,船橋,曇,7,馬い!山武たがやす倶楽部記念(C2),ダ,1200,良,12,2,5,5,キープアドーラブル,牝,6,54.0,和田譲治,76.2,1,4,10.4,38.8,1-1-1,船橋岩崎真樹,465.0,-4.0,2020104910
2026/05/08,船橋,曇,7,馬い!山武たがやす倶楽部記念(C2),ダ,1200,良,12,3,6,7,ジェイルブレイク,牡,4,56.0,本橋孝太,76.2,クビ,2,3.6,38.0,4-5-5,船橋阿井正雄,469.0,0.0,2022100831
2026/05/08,船橋,曇,7,馬い!山武たがやす倶楽部記念(C2),ダ,1200,良,12,4,6,8,スマイルプラス,牝,4,51.0,▲椿聡太,76.7,2.1/2,6,16.5,38.9,5-3-3,船橋山田信大,458.0,1.0,2022106478
2026/05/08,船橋,曇,7,馬い!山武たがやす倶楽部記念(C2),ダ,1200,良,12,5,4,4,アーリーヘッド,牝,4,54.0,山口達弥,76.8,1/2,5,14.9,38.4,8-7-6,船橋林正人,443.0,-8.0,2022106238
2026/05/08,船橋,曇,7,馬い!山武たがやす倶楽部記念(C2),ダ,1200,良,12,6,5,6,ウェカピポ,牡,4,56.0,矢野貴之,76.9,1/2,3,4.6,38.1,9-9,船橋山田信大,476.0,-6.0,2022104488
2026/05/08,船橋,曇,7,馬い!山武たがやす倶楽部記念(C2),ダ,1200,良,12,7,7,9,コルネイユドール,牝,4,54.0,小杉亮,77.6,3,11,295.7,39.2,6-8-7,船橋佐々木清,467.0,11.0,2022103488
2026/05/08,船橋,曇,7,馬い!山武たがやす倶楽部記念(C2),ダ,1200,良,12,8,1,1,シェルヴァレイ,牡,4,56.0,西啓太,77.6,クビ,8,64.1,39.2,7-6-8,船橋玉井昇,458.0,8.0,2022102075
2026/05/08,船橋,曇,7,馬い!山武たがやす倶楽部記念(C2),ダ,1200,良,12,9,8,11,スターアイズ,牝,4,52.0,△所蛍,77.6,アタマ,7,19.5,39.0,10-9-10,船橋林幻,456.0,2.0,2022104493
2026/05/08,船橋,曇,7,馬い!山武たがやす倶楽部記念(C2),ダ,1200,良,12,10,2,2,ソーヴキプ,牝,6,54.0,秋元耕成,77.8,3/4,9,110.9,39.8,3-4-4,船橋渋谷信博,492.0,6.0,2020100616
2026/05/08,船橋,曇,7,馬い!山武たがやす倶楽部記念(C2),ダ,1200,良,12,11,3,3,クニノライフ,牝,4,54.0,篠谷葵,78.2,2,10,288.7,38.8,12,船橋張田京,451.0,7.0,2022100410
2026/05/08,船橋,曇,7,馬い!山武たがやす倶楽部記念(C2),ダ,1200,良,12,12,8,12,コパノダーバン,牡,5,53.0,▲山本大翔,79.5,6,12,405.2,39.5,11,船橋阿井正雄,502.0,11.0,2021104254
2026/05/08,船橋,曇,8,琥珀ダッシュ(C1),ダ,1000,良,14,1,5,7,エクセレンアーサー,牡,5,56.0,矢野貴之,61.5,,1,2.0,38.3,1-1,船橋石井勝男,506.0,-2.0,2021107236
2026/05/08,船橋,曇,8,琥珀ダッシュ(C1),ダ,1000,良,14,2,7,12,ヴェントフレイバー,牡,5,56.0,川島正太,61.9,2,3,6.6,37.9,6-6,船橋稲益貴弘,506.0,-4.0,2021106684
