date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,rank,bracket_number,horse_number,horse_name,sex,age,weight_carried,jockey,time,margin,popularity,odds,last_3f,passing_order,stable,horse_weight,weight_diff,horse_id
2026/04/06,水沢,晴,1,C2,ダ,850,重,8,1,6,6,キタノルシール,牝,4,54.0,小林凌,51.6,,1,2.2,36.4,2-1,岩手飯田弘道,464.0,-7.0,2022104523
2026/04/06,水沢,晴,1,C2,ダ,850,重,8,2,4,4,ファストパスキー,牡,4,56.0,菅原辰徳,51.7,1/2,4,7.1,36.1,4-3,岩手板垣吉則,458.0,-2.0,2022105274
2026/04/06,水沢,晴,1,C2,ダ,850,重,8,3,2,2,リスクテイカー,牝,6,54.0,佐々木志,52.4,4,5,7.9,36.9,5-4,岩手小林俊彦,463.0,6.0,2020101804
2026/04/06,水沢,晴,1,C2,ダ,850,重,8,4,1,1,キャリーアドリーム,牝,6,54.0,岩本怜,52.6,1.1/2,2,3.7,37.3,3-2,岩手三野宮通,407.0,2.0,2020106889
2026/04/06,水沢,晴,1,C2,ダ,850,重,8,5,3,3,コンバットベラ,牝,4,54.0,阿部英俊,52.6,クビ,7,86.1,36.9,6-6,岩手三野宮通,446.0,6.0,2022102023
2026/04/06,水沢,晴,1,C2,ダ,850,重,8,6,7,7,ソープストーン,牝,4,52.0,△坂井瑛音,52.9,1.3/4,3,4.6,37.1,8-7,岩手新田守,384.0,3.0,2022107049
2026/04/06,水沢,晴,1,C2,ダ,850,重,8,7,8,8,フークレグルス,牡,6,54.0,関本玲花,53.4,3,6,32.4,37.6,7-8,岩手関本浩司,527.0,2.0,2020104815
2026/04/06,水沢,晴,1,C2,ダ,850,重,8,8,5,5,キタクイン,牝,6,54.0,鈴木祐,53.5,3/4,8,96.0,38.4,1-5,岩手櫻田康二,450.0,0.0,2020109034
2026/04/06,水沢,晴,2,C2,ダ,850,稍,9,1,8,8,シノブデスティーノ,牝,5,54.0,高橋悠里,51.3,,1,1.4,36.1,2-2,岩手小林俊彦,432.0,-2.0,2021104253
2026/04/06,水沢,晴,2,C2,ダ,850,稍,9,2,8,9,ゴープラチナム,牝,9,54.0,村上忍,51.4,3/4,2,2.5,36.6,1-1,岩手村上実,444.0,-4.0,2017103286
2026/04/06,水沢,晴,2,C2,ダ,850,稍,9,3,5,5,クリスタルテン,牝,4,54.0,山本政聡,52.3,6,3,24.3,36.8,3-3,岩手斉藤雄一,437.0,-4.0,2022102442
2026/04/06,水沢,晴,2,C2,ダ,850,稍,9,4,2,2,オンザレイディオ,牝,4,54.0,高松亮,52.3,ハナ,6,39.9,36.9,4-4,岩手佐藤雅彦,471.0,2.0,2022102255
2026/04/06,水沢,晴,2,C2,ダ,850,稍,9,5,6,6,グッドヘイロー,牝,7,54.0,阿部英俊,52.3,アタマ,4,24.7,36.4,5-5,岩手及川良春,519.0,-3.0,2019101990
2026/04/06,水沢,晴,2,C2,ダ,850,稍,9,6,1,1,トレベルフィーユ,牝,4,54.0,南郷家全,52.7,2.1/2,8,205.5,36.8,7-6,岩手高橋純,405.0,0.0,2022105425
2026/04/06,水沢,晴,2,C2,ダ,850,稍,9,7,7,7,ラミアヴィータ,牝,7,54.0,塚本涼人,52.7,ハナ,7,52.6,36.8,6-7,岩手小林俊彦,469.0,2.0,2019105735
2026/04/06,水沢,晴,2,C2,ダ,850,稍,9,8,3,3,コウバイ,牝,4,52.0,△坂井瑛音,53.3,4,5,39.4,37.3,8-8,岩手陶文峰,424.0,8.0,2022106919
2026/04/06,水沢,晴,2,C2,ダ,850,稍,9,9,4,4,アグリオ,牝,5,54.0,岩本怜,53.3,アタマ,9,242.8,36.5,9-9,岩手三野宮通,399.0,-1.0,2021102169
2026/04/06,水沢,晴,3,C2七組,ダ,1300,稍,10,1,1,1,バスターショット,セ,5,56.0,阿部英俊,83.3,,9,43.4,38.8,7-8-4,岩手吉田司,418.0,-4.0,2021109062
2026/04/06,水沢,晴,3,C2七組,ダ,1300,稍,10,2,4,4,クレナイノヒメ,牝,5,54.0,鈴木祐,83.4,1/2,3,6.8,39.9,2-1-1-1,岩手工藤裕孝,418.0,0.0,2021107246
2026/04/06,水沢,晴,3,C2七組,ダ,1300,稍,10,3,6,6,コルレーニョ,牝,4,54.0,佐々木志,83.5,1/2,8,30.9,39.9,1-2-2-2,岩手佐藤祐司,417.0,-8.0,2022100869
2026/04/06,水沢,晴,3,C2七組,ダ,1300,稍,10,4,8,9,ジーティーワラワラ,牡,4,56.0,塚本涼人,83.6,3/4,6,13.1,39.5,4-4-3,岩手佐々木由,435.0,0.0,2022100009
2026/04/06,水沢,晴,3,C2七組,ダ,1300,稍,10,5,7,8,ディーファンクス,牡,5,52.0,★斉藤友香,83.8,1.1/4,7,15.7,39.0,8-10-7,岩手斉藤雄一,504.0,-3.0,2021100501
2026/04/06,水沢,晴,3,C2七組,ダ,1300,稍,10,6,8,10,アレグロコンブリオ,牡,4,54.0,△坂井瑛音,83.8,ハナ,2,2.8,39.0,9-7-9-8,岩手菅原右吉,457.0,-3.0,2022101452
