horse_id,horse_name,date,course,weather,race_number,race_name,num_horses,bracket_number,horse_number,odds,popularity,rank,jockey,weight_carried,surface,distance,track_condition,time,margin,passing_order,last_3f,horse_weight,weight_diff,winner_name,prize
2023105787,ソールスローザ,2026/05/06,門別,晴,1.0,3歳以上C4ー3,12.0,8.0,12,5.7,4.0,4,井上瑛太,55.0,ダ,1000.0,稍,63.5,0.7,8-8,37.7,506.0,-2.0,アークオブライフ,5.6
2023105787,ソールスローザ,2026/04/22,門別,曇,2.0,3歳条件未勝利(未勝利),8.0,5.0,5,11.7,3.0,5,井上瑛太,55.0,ダ,1000.0,稍,63.8,1.8,1-1,39.0,508.0,0.0,アサカオーガスタ,3.5
2023101765,グラティアエ,2026/05/05,門別,晴,2.0,3歳条件未勝利(未勝利),10.0,2.0,2,8.9,4.0,5,井上瑛太,55.0,ダ,1200.0,稍,77.9,2.2,5-5,39.4,440.0,-5.0,スキャボロフェアー,3.5
2023101765,グラティアエ,2026/04/07,名古屋,曇,1.0,3歳8組,11.0,4.0,4,110.2,8.0,8,大畑慧悟,55.0,ダ,920.0,重,59.6,1.9,9,38.3,445.0,9.0,チョコレートケーキ,
2023101765,グラティアエ,2026/03/23,名古屋,晴,1.0,3歳8組,10.0,7.0,8,5.3,3.0,6,大畑慧悟,55.0,ダ,920.0,良,59.9,1.1,6,39.5,436.0,0.0,チョコレートケーキ,
2023101765,グラティアエ,2026/02/23,名古屋,晴,1.0,3歳7組,11.0,1.0,1,62.1,8.0,6,加藤聡一,55.0,ダ,920.0,良,59.0,1.5,3,38.7,436.0,-4.0,ミソラ,
2023101765,グラティアエ,2026/02/09,名古屋,晴,1.0,3歳8組,11.0,4.0,4,6.8,3.0,7,細川智史,55.0,ダ,920.0,良,60.8,2.6,6,39.3,440.0,30.0,ミソラ,
2023101765,グラティアエ,2025/07/09,門別,晴,6.0,JRA認定競走フレッ(新馬)(2歳),8.0,7.0,7,3.4,3.0,7,落合玄太,55.0,ダ,1000.0,良,66.0,3.5,8-8,38.7,410.0,0.0,エムティリオ,
2023103301,ビリーヴザウエスト,2026/05/05,門別,晴,2.0,3歳条件未勝利(未勝利),10.0,3.0,3,11.8,6.0,9,阿部龍,57.0,ダ,1200.0,稍,78.7,3.0,10-10,38.5,454.0,-8.0,スキャボロフェアー,
2023103301,ビリーヴザウエスト,2026/04/22,門別,曇,2.0,3歳条件未勝利(未勝利),8.0,2.0,2,17.2,5.0,3,阿部龍,57.0,ダ,1000.0,稍,63.1,1.1,8-7,36.8,462.0,26.0,アサカオーガスタ,10.5
2023103301,ビリーヴザウエスト,2025/08/26,門別,曇,2.0,優駿の里サラブレッド(未勝利)(2歳),11.0,6.0,7,45.4,7.0,3,桑村真明,55.0,ダ,1000.0,良,64.5,0.6,9-7,38.9,436.0,-4.0,ダンストンセリュー,10.5
2023103301,ビリーヴザウエスト,2025/08/14,門別,晴,1.0,2歳未勝利(未勝利),8.0,5.0,5,156.8,8.0,6,桑村真明,55.0,ダ,1700.0,良,116.5,1.7,8-8-8-7,40.1,440.0,0.0,タイセイスライブ,
2023103301,ビリーヴザウエスト,2025/07/24,門別,晴,1.0,2歳未勝利(未勝利),9.0,1.0,1,90.3,8.0,6,桑村真明,55.0,ダ,1600.0,良,110.9,2.6,9-9-9-9,40.7,440.0,4.0,フルールドゥリュン,
2023103301,ビリーヴザウエスト,2025/07/10,門別,晴,1.0,2歳未勝利(未勝利),9.0,3.0,3,181.6,9.0,7,阿部龍,55.0,ダ,1500.0,良,101.6,1.9,9-9-9-9,41.1,436.0,2.0,ティーズセラフ,
2023103301,ビリーヴザウエスト,2025/06/24,門別,晴,2.0,推しウマ探せ!おひさ(未勝利)(2歳),12.0,6.0,7,257.7,11.0,10,阿部龍,55.0,ダ,1100.0,良,73.2,3.9,12-12,39.6,434.0,4.0,マダムドゥスタール,
2023103301,ビリーヴザウエスト,2025/05/28,門別,曇,4.0,JRA認定競走フレッ(新馬)(2歳),11.0,2.0,2,188.5,11.0,10,阿部龍,55.0,ダ,1100.0,良,72.2,4.3,11-11,39.3,430.0,0.0,ミモザノキセツ,
2023103961,ジュビアデオロ,2026/05/05,門別,晴,1.0,3歳条件未勝利(未勝利),12.0,8.0,12,318.0,11.0,12,黒澤愛斗,55.0,ダ,1000.0,稍,65.7,2.8,8-6,40.1,408.0,-2.0,スティールアンバー,
2023103961,ジュビアデオロ,2026/04/22,門別,曇,2.0,3歳条件未勝利(未勝利),8.0,1.0,1,157.8,8.0,8,黒澤愛斗,55.0,ダ,1000.0,稍,66.0,4.0,7-8,39.9,410.0,0.0,アサカオーガスタ,
