date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,rank,bracket_number,horse_number,horse_name,sex,age,weight_carried,jockey,time,margin,popularity,odds,last_3f,passing_order,stable,horse_weight,weight_diff,horse_id
2026/07/30,門別,曇,1,2歳 未勝利,ダ,1100,稍,11,1,8,10,コンチワッチ,牝,2,55.0,桑村真明,68.4,,2,2.3,37.2,4-3,北海道桧森邦夫,476.0,4.0,2024109058
2026/07/30,門別,曇,1,2歳 未勝利,ダ,1100,稍,11,2,8,11,ディアローラ,牝,2,55.0,松井伸也,68.8,2,5,22.8,37.5,6-4,北海道柳澤好美,442.0,-4.0,2024100312
2026/07/30,門別,曇,1,2歳 未勝利,ダ,1100,稍,11,3,7,9,ルナベレッツァ,牝,2,55.0,石川倭,69.1,1.1/2,4,19.6,38.0,2-2,北海道小国博行,456.0,6.0,2024107280
2026/07/30,門別,曇,1,2歳 未勝利,ダ,1100,稍,11,4,5,5,フォアサイトゲイズ,牡,2,55.0,落合玄太,69.3,3/4,1,1.8,37.9,5-6,北海道田中淳司,474.0,2.0,2024106000
2026/07/30,門別,曇,1,2歳 未勝利,ダ,1100,稍,11,5,7,8,フェリンヴァラー,牡,2,55.0,小野楓馬,69.4,1/2,3,13.3,38.4,1-1,北海道小野望,472.0,-2.0,2024101042
2026/07/30,門別,曇,1,2歳 未勝利,ダ,1100,稍,11,6,1,1,ベストメッセージ,牡,2,55.0,宮内勇樹,69.6,1,7,31.4,37.9,7-7,北海道村上正和,482.0,-2.0,2024101453
2026/07/30,門別,曇,1,2歳 未勝利,ダ,1100,稍,11,7,2,2,トーケンオーパス,牡,2,52.0,▲小川悠汰,69.6,ハナ,6,24.5,38.2,3-5,北海道佐々木国,466.0,-6.0,2024102882
2026/07/30,門別,曇,1,2歳 未勝利,ダ,1100,稍,11,8,3,3,リヴァモアザン,牝,2,55.0,黒澤愛斗,69.8,3/4,10,148.7,38.1,8-8,北海道森山雄大,424.0,-2.0,2024100545
2026/07/30,門別,曇,1,2歳 未勝利,ダ,1100,稍,11,9,6,7,ハッピーアフリート,牝,2,55.0,阿部龍,70.1,1.1/2,9,61.5,37.5,,北海道斉藤正弘,388.0,6.0,2024101495
2026/07/30,門別,曇,1,2歳 未勝利,ダ,1100,稍,11,10,4,4,ユーデンブルク,牡,2,53.0,△藤田凌駕,70.2,3/4,8,38.6,38.6,9-9,北海道五十嵐冬,452.0,-4.0,2024100857
2026/07/30,門別,曇,1,2歳 未勝利,ダ,1100,稍,11,11,6,6,レラノア,牡,2,55.0,井上俊彦,70.3,1/2,11,204.7,38.2,,北海道斉藤正弘,470.0,8.0,2024105527
2026/07/30,門別,曇,2,2歳 未勝利,ダ,1700,稍,12,1,8,11,オリザレコルト,牡,2,55.0,小野楓馬,113.5,,8,35.0,39.2,1-1-1-1,北海道小野望,468.0,-4.0,2024101158
2026/07/30,門別,曇,2,2歳 未勝利,ダ,1700,稍,12,2,8,12,リュウノパイレーツ,牡,2,55.0,石川倭,113.5,アタマ,2,3.2,39.1,3-2-2-2,北海道五十嵐冬,488.0,2.0,2024106730
2026/07/30,門別,曇,2,2歳 未勝利,ダ,1700,稍,12,3,6,8,リヴェンドラ,セ,2,55.0,岩橋勇二,114.5,5,7,32.9,38.9,10-10-10-10,北海道柳澤好美,490.0,4.0,2024100377
2026/07/30,門別,曇,2,2歳 未勝利,ダ,1700,稍,12,4,3,3,アクタール,牡,2,55.0,宮内勇樹,114.6,1/2,3,5.7,39.2,7-8-9-8,北海道田中淳司,486.0,-4.0,2024104906
2026/07/30,門別,曇,2,2歳 未勝利,ダ,1700,稍,12,5,7,9,ライヴユアドリーム,牡,2,55.0,阿部龍,114.6,アタマ,1,2.2,39.2,11-7-7-9,北海道角川秀樹,440.0,0.0,2024105176
2026/07/30,門別,曇,2,2歳 未勝利,ダ,1700,稍,12,6,7,10,キングオブミラクル,牡,2,55.0,服部茂史,114.6,ハナ,4,11.9,40.1,4-4-3-4,北海道田中淳司,490.0,-4.0,2024104869
2026/07/30,門別,曇,2,2歳 未勝利,ダ,1700,稍,12,7,6,7,バラデロ,牡,2,55.0,亀井洋司,115.0,2,10,98.1,39.9,6-6-6-6,北海道佐々木国,448.0,10.0,2024103945
2026/07/30,門別,曇,2,2歳 未勝利,ダ,1700,稍,12,8,5,6,カルリトス,牡,2,55.0,落合玄太,115.4,2,5,12.8,40.7,2-3-4-3,北海道小国博行,468.0,8.0,2024101536
2026/07/30,門別,曇,2,2歳 未勝利,ダ,1700,稍,12,9,1,1,トシデンセツ,牡,2,55.0,桑村真明,115.5,3/4,6,13.8,40.4,5-5-5-5,北海道斉藤正弘,464.0,2.0,2024100146
2026/07/30,門別,曇,2,2歳 未勝利,ダ,1700,稍,12,10,2,2,リュウノゴウワン,牡,2,54.0,☆近藤翔月,117.2,8,9,94.4,41.6,8-11-8-12,北海道川島雅人,494.0,0.0,2024109005
2026/07/30,門別,曇,2,2歳 未勝利,ダ,1700,稍,12,11,4,4,ヤングゼネラル,牡,2,53.0,△藤田凌駕,117.4,1,12,243.5,41.6,9-9-12-13,北海道斉藤正弘,466.0,6.0,2024101061
2026/07/30,門別,曇,2,2歳 未勝利,ダ,1700,稍,12,12,5,5,マダムアイ,牝,2,55.0,松井伸也,118.1,3,11,161.7,42.6,12-12-11-11,北海道森山雄大,488.0,-2.0,2024105717
2026/07/30,門別,曇,3,3歳以上 C4ー2,ダ,1200,稍,11,1,8,10,ブラストブラック,牡,3,57.0,落合玄太,74.9,,1,1.4,38.2,4-3,北海道田中淳司,470.0,-2.0,2023105393
2026/07/30,門別,曇,3,3歳以上 C4ー2,ダ,1200,稍,11,2,4,4,スティールアンバー,牡,3,57.0,桑村真明,75.2,1.1/2,2,3.7,38.7,1-1,北海道角川秀樹,494.0,-10.0,2023100836
2026/07/30,門別,曇,3,3歳以上 C4ー2,ダ,1200,稍,11,3,3,3,ブールドネージュ,牝,3,55.0,石川倭,75.4,1,3,8.3,37.2,8-7,北海道沼澤英知,456.0,-2.0,2023106591
2026/07/30,門別,曇,3,3歳以上 C4ー2,ダ,1200,稍,11,4,1,1,ラカーリア,牝,3,55.0,岩橋勇二,75.6,1,9,124.6,38.8,2-2,北海道廣森久雄,492.0,0.0,2023105167
2026/07/30,門別,曇,3,3歳以上 C4ー2,ダ,1200,稍,11,5,7,9,ツムグ,牡,5,57.0,小野楓馬,76.4,4,8,110.9,39.3,5-6,北海道斉藤正弘,494.0,-2.0,2021104476
2026/07/30,門別,曇,3,3歳以上 C4ー2,ダ,1200,稍,11,6,8,11,ミラコレジェンヌ,牝,4,55.0,亀井洋司,76.4,クビ,4,11.4,39.4,6-5,北海道佐々木国,472.0,0.0,2022103273
2026/07/30,門別,曇,3,3歳以上 C4ー2,ダ,1200,稍,11,7,7,8,ケイトバローズ,牝,3,53.0,△藤田凌駕,76.7,1.1/2,10,330.4,38.8,7,北海道小野望,464.0,-8.0,2023100601
2026/07/30,門別,曇,3,3歳以上 C4ー2,ダ,1200,稍,11,8,6,6,ピンクサウスポー,牝,3,55.0,阿部龍,76.9,1,6,102.1,38.7,9,北海道柳澤好美,462.0,-8.0,2023107488
2026/07/30,門別,曇,3,3歳以上 C4ー2,ダ,1200,稍,11,9,6,7,ハッピーピンク,牝,4,52.0,▲小川悠汰,77.2,1.1/2,7,105.5,38.5,10-9,北海道桧森邦夫,456.0,-6.0,2022100832
2026/07/30,門別,曇,3,3歳以上 C4ー2,ダ,1200,稍,11,除外,2,2,キョウエイフレアー,牝,6,55.0,松井伸也,,,,,,,北海道黒川智貴,,,2020104218
2026/07/30,門別,曇,3,3歳以上 C4ー2,ダ,1200,稍,11,中止,5,5,スーパーブラザー,牡,3,57.0,宮内勇樹,,,5,22.5,,3-4,北海道川島洋人,570.0,-24.0,2023106302
2026/07/30,門別,曇,4,3歳以上 C3ー2 C4ー1,ダ,1200,稍,8,1,5,5,ガイストゼーゲン,牡,3,57.0,服部茂史,74.1,,1,1.6,37.1,4-4,北海道川島洋人,526.0,4.0,2023101658
2026/07/30,門別,曇,4,3歳以上 C3ー2 C4ー1,ダ,1200,稍,8,2,7,7,オギフシノチカイ,牝,3,55.0,小野楓馬,74.4,1.1/2,3,4.3,37.8,3-2,北海道佐々木国,454.0,12.0,2023101890
2026/07/30,門別,曇,4,3歳以上 C3ー2 C4ー1,ダ,1200,稍,8,3,3,3,カセノフォルス,牡,3,57.0,阿部龍,75.0,3,4,7.2,38.2,2-3,北海道角川秀樹,466.0,-8.0,2023101646
