date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,rank,bracket_number,horse_number,horse_name,sex,age,weight_carried,jockey,time,margin,popularity,odds,last_3f,passing_order,stable,horse_weight,weight_diff,horse_id
2026/05/31,水沢,晴,1,ファーストステップ 2歳 新馬戦,ダ,850,良,9,1,4,4,ミズサンアモン,牝,2,54.0,村上忍,51.5,,6,23.3,36.5,1-1,岩手畠山信一,460.0,0.0,2024107116
2026/05/31,水沢,晴,1,ファーストステップ 2歳 新馬戦,ダ,850,良,9,2,8,9,セイカールトン,牡,2,55.0,塚本涼人,51.6,クビ,2,9.4,36.5,2-2,岩手佐々木由,455.0,0.0,2024108143
2026/05/31,水沢,晴,1,ファーストステップ 2歳 新馬戦,ダ,850,良,9,3,8,8,エイシンブイクール,牝,2,54.0,山本聡紀,53.4,大,7,29.4,37.9,3-4,岩手板垣吉則,450.0,0.0,2024101591
2026/05/31,水沢,晴,1,ファーストステップ 2歳 新馬戦,ダ,850,良,9,4,5,5,クロスヘンリー,牡,2,55.0,岩本怜,53.7,2,4,14.4,37.8,5-5,岩手三野宮通,424.0,0.0,2024103132
2026/05/31,水沢,晴,1,ファーストステップ 2歳 新馬戦,ダ,850,良,9,5,3,3,ブラックルーキー,牡,2,55.0,山本政聡,53.8,1/2,8,31.2,37.7,6-6,岩手工藤裕孝,460.0,0.0,2024103949
2026/05/31,水沢,晴,1,ファーストステップ 2歳 新馬戦,ダ,850,良,9,6,2,2,トモノミラグレ,牡,2,54.0,☆坂井瑛音,53.8,クビ,9,88.7,38.5,3,岩手三野宮通,479.0,0.0,2024101187
2026/05/31,水沢,晴,1,ファーストステップ 2歳 新馬戦,ダ,850,良,9,7,1,1,ジョーバローズ,牡,2,55.0,山本聡哉,53.9,1/2,1,1.2,37.6,8-7,岩手菅原勲,498.0,0.0,2024101769
2026/05/31,水沢,晴,1,ファーストステップ 2歳 新馬戦,ダ,850,良,9,8,7,7,ダイセンスマイル,牝,2,54.0,高松亮,54.6,4,3,13.0,38.4,7-8,岩手千葉幸喜,503.0,0.0,2024104594
2026/05/31,水沢,晴,1,ファーストステップ 2歳 新馬戦,ダ,850,良,9,9,6,6,トゥーナカメリア,牝,2,54.0,高橋悠里,55.3,4,5,17.3,39.7,9,岩手伊藤和忍,475.0,0.0,2024103941
2026/05/31,水沢,晴,2,C2九組,ダ,1300,良,9,1,6,6,キラン,牝,5,54.0,佐々木志,84.3,,1,2.7,39.9,2,岩手酒井仁,386.0,0.0,2021100015
2026/05/31,水沢,晴,2,C2九組,ダ,1300,良,9,2,8,8,ディオファントス,牡,6,56.0,高橋悠里,85.1,5,2,3.8,41.6,1,岩手千葉博次,514.0,9.0,2020103491
2026/05/31,水沢,晴,2,C2九組,ダ,1300,良,9,3,2,2,アルフィー,セ,4,56.0,阿部英俊,85.2,1/2,8,43.7,39.3,5-2,岩手吉田司,417.0,10.0,2022102775
2026/05/31,水沢,晴,2,C2九組,ダ,1300,良,9,4,8,9,エバーアリエル,牝,5,54.0,山本政聡,85.5,1.3/4,3,4.1,40.7,3-3,岩手工藤裕孝,451.0,-4.0,2021105822
