horse_id,horse_name,date,course,weather,race_number,race_name,num_horses,bracket_number,horse_number,odds,popularity,rank,jockey,weight_carried,surface,distance,track_condition,time,margin,passing_order,last_3f,horse_weight,weight_diff,winner_name,prize
2022103334,タワークライマー,2026/03/28,金沢,晴,1.0,しゅん&えりか☆べり(C2),10,1.0,1,8.1,5.0,8.0,田知弘久,57.0,ダ,1400.0,良,98.5,2.7,1-1-1-2,44.6,442.0,-11.0,マークオブゾロ,
2022103334,タワークライマー,2026/03/16,金沢,晴,1.0,C26,10,7.0,7,37.6,4.0,4.0,柴田勇真,57.0,ダ,1400.0,稍,97.7,2.0,1-1-1-4,42.9,453.0,15.0,アレクレア,5.5
2022103334,タワークライマー,2025/12/26,金沢,雪,1.0,叶望ちゃん1歳のお誕(C2),0,2.0,2,,,,松戸政也,57.0,ダ,1500.0,不,,,,,,,,
2022103334,タワークライマー,2025/12/14,金沢,雨,8.0,柊果ちゃん誕生おめで(C2),9,5.0,5,28.1,5.0,5.0,松戸政也,57.0,ダ,1400.0,不,89.8,1.8,4-4-4-4,40.2,438.0,-1.0,シンシーネ,4.3
2022103334,タワークライマー,2025/12/02,金沢,晴,2.0,C28,8,2.0,2,21.9,5.0,7.0,柴田勇真,57.0,ダ,1400.0,良,92.5,2.0,5-5-5-6,41.3,439.0,0.0,レフィナード,
2022103334,タワークライマー,2025/11/17,金沢,晴,6.0,C24,7,6.0,6,10.6,3.0,6.0,松戸政也,57.0,ダ,1400.0,良,94.6,3.1,3-2-3-4,43.0,439.0,-4.0,ローレルランウェイ,
2022103334,タワークライマー,2025/11/04,金沢,晴,5.0,「第一回」伊藤さん誕(C2特別),8,1.0,1,5.6,4.0,8.0,田知弘久,57.0,ダ,1500.0,不,103.1,7.3,3-2-6-8,45.8,443.0,-2.0,トウショウクラウド,
2022103334,タワークライマー,2025/10/07,金沢,曇,7.0,おにぎりためめん結婚(C2),7,1.0,1,18.5,5.0,1.0,松戸政也,57.0,ダ,1500.0,良,96.8,-0.7,1-1-1-1,40.1,445.0,2.0,(フェスティヴイリス),43.0
2022103334,タワークライマー,2025/09/20,金沢,曇,6.0,多留見満則杯(C2),11,7.0,9,4.2,2.0,10.0,中島龍也,57.0,ダ,1500.0,良,101.0,4.2,4-4-5-6,43.0,443.0,13.0,セイラダンサー,
2022103334,タワークライマー,2025/08/03,2新潟4,晴,12.0,3歳以上1勝クラス,12,7.0,9,156.0,12.0,9.0,小林脩斗,56.0,芝,1200.0,良,70.5,1.5,8-6,35.3,430.0,-4.0,ビービーエフォート,
2022103334,タワークライマー,2025/07/27,2新潟2,晴,11.0,3歳未勝利,16,3.0,6,24.0,8.0,11.0,小林脩斗,57.0,芝,1000.0,良,56.8,1.8,14,33.6,434.0,-2.0,イスラコラソン,
2022103334,タワークライマー,2025/07/05,2福島3,晴,7.0,3歳未勝利,16,1.0,2,47.9,11.0,5.0,小林脩斗,57.0,芝,1200.0,良,70.2,0.7,4-3,35.4,436.0,-6.0,ノーブルオリンポス,56.0
2022103334,タワークライマー,2025/05/11,1新潟4,曇,6.0,3歳未勝利,16,4.0,8,119.8,13.0,7.0,小林脩斗,57.0,芝,1000.0,稍,58.5,1.2,6,35.2,442.0,-28.0,マグネシアブリック,
2022103334,タワークライマー,2025/02/09,1東京4,晴,1.0,3歳未勝利,16,4.0,8,90.6,9.0,14.0,内田博幸,57.0,ダ,1400.0,良,89.8,3.7,6-5,40.3,470.0,2.0,ショウナンヤッホー,
