date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,rank,bracket_number,horse_number,horse_name,sex,age,weight_carried,jockey,time,margin,popularity,odds,last_3f,passing_order,stable,horse_weight,weight_diff,horse_id
2026/06/28,盛岡,晴,1,C2九組,ダ,1200,良,10,1,8,10,グレーターバーチュ,セ,4,56.0,山本政聡,74.0,,1,1.2,37.6,1,岩手櫻田康二,488.0,-8.0,2022104203
2026/06/28,盛岡,晴,1,C2九組,ダ,1200,良,10,2,4,4,アンテニトルス,牝,4,50.0,★斉藤友香,74.9,6,6,76.5,37.6,2,岩手千葉幸喜,461.0,-3.0,2022103000
2026/06/28,盛岡,晴,1,C2九組,ダ,1200,良,10,3,7,7,ディオファントス,牡,6,56.0,高橋悠里,75.3,2.1/2,3,12.2,37.3,7-7,岩手千葉博次,520.0,2.0,2020103491
2026/06/28,盛岡,晴,1,C2九組,ダ,1200,良,10,4,5,5,カニフ,牝,7,54.0,大坪慎,75.4,1/2,8,105.3,37.8,4-3,岩手橘友和,464.0,0.0,2019106283
2026/06/28,盛岡,晴,1,C2九組,ダ,1200,良,10,5,2,2,ユーアーマイソウル,牡,9,56.0,阿部英俊,75.4,ハナ,2,3.6,37.7,5-2,岩手吉田司,484.0,-10.0,2017104254
2026/06/28,盛岡,晴,1,C2九組,ダ,1200,良,10,6,7,8,グレースアイリス,牝,5,54.0,塚本涼人,75.6,1,7,85.0,38.1,3-4,岩手酒井仁,428.0,0.0,2021102704
2026/06/28,盛岡,晴,1,C2九組,ダ,1200,良,10,7,3,3,イモータリティ,牡,4,55.0,☆坂井瑛音,75.8,1.1/2,9,116.8,37.7,6-6,岩手工藤裕孝,460.0,3.0,2022101681
2026/06/28,盛岡,晴,1,C2九組,ダ,1200,良,10,8,6,6,クラレット,セ,4,56.0,菅原辰徳,75.9,クビ,4,44.1,37.2,,岩手高橋純,478.0,3.0,2022105342
2026/06/28,盛岡,晴,1,C2九組,ダ,1200,良,10,9,1,1,ポイントバック,セ,6,56.0,南郷家全,77.5,10,5,50.1,38.0,,岩手櫻田浩樹,501.0,6.0,2020100041
2026/06/28,盛岡,晴,1,C2九組,ダ,1200,良,10,10,8,9,ラストパラダイス,セ,5,56.0,鈴木祐,78.3,5,10,247.3,38.4,9,岩手櫻田康二,479.0,9.0,2021102446
2026/06/28,盛岡,晴,2,C2八組,ダ,1200,良,10,1,8,10,ダイナミックス,牝,5,54.0,高松亮,74.4,,2,3.7,38.2,4,岩手橘友和,444.0,12.0,2021105282
2026/06/28,盛岡,晴,2,C2八組,ダ,1200,良,10,2,3,3,ハッピーグローリー,牝,4,50.0,★斉藤友香,74.6,1,4,5.8,37.8,9-8,岩手斉藤雄一,479.0,8.0,2022100610
2026/06/28,盛岡,晴,2,C2八組,ダ,1200,良,10,3,5,5,ウインドアベニュー,牡,7,56.0,大坪慎,74.6,ハナ,9,34.2,38.7,2-2,岩手橘友和,457.0,7.0,2019105823
2026/06/28,盛岡,晴,2,C2八組,ダ,1200,良,10,4,6,6,アルデムラータ,牝,4,54.0,小林凌,74.7,1/2,8,18.0,37.9,10-5,岩手佐藤敏彦,427.0,8.0,2022100218
2026/06/28,盛岡,晴,2,C2八組,ダ,1200,良,10,5,1,1,ジョードプル,牡,5,56.0,塚本涼人,75.0,1.3/4,5,10.2,39.1,1-1,岩手佐藤敏彦,452.0,2.0,2021100065
2026/06/28,盛岡,晴,2,C2八組,ダ,1200,良,10,6,4,4,プリズムスペクトル,牝,5,53.0,☆坂井瑛音,75.1,3/4,10,44.0,38.2,6-9,岩手千葉幸喜,441.0,2.0,2021107160
2026/06/28,盛岡,晴,2,C2八組,ダ,1200,良,10,7,7,8,ドルチェヴィータ,牝,8,52.0,関本玲花,75.2,クビ,7,17.5,38.6,7-6,岩手工藤裕孝,447.0,2.0,2018103953
2026/06/28,盛岡,晴,2,C2八組,ダ,1200,良,10,8,8,9,カゼヨウビ,牝,4,54.0,山本聡紀,75.5,2,3,4.4,39.3,3,岩手佐藤敏彦,434.0,7.0,2022102533
