date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,rank,bracket_number,horse_number,horse_name,sex,age,weight_carried,jockey,time,margin,popularity,odds,last_3f,passing_order,stable,horse_weight,weight_diff,horse_id
2026/04/25,高知,晴,1,3歳ー5,ダ,1300,不,8,1,5,5,ターニーロイヤル,牝,3,54.0,☆城野慈尚,85.9,,7,31.6,40.4,7-6-3,高知別府真司,411.0,0.0,2023106059
2026/04/25,高知,晴,1,3歳ー5,ダ,1300,不,8,2,1,1,フウリンカザン,牡,3,57.0,山田義貴,86.1,1,3,4.7,41.2,1-1-1-1,高知別府真司,506.0,12.0,2023105564
2026/04/25,高知,晴,1,3歳ー5,ダ,1300,不,8,3,6,6,コンヴァーンクル,牡,3,57.0,佐原秀泰,86.3,1,1,3.2,41.4,2-2-2-2,高知田中譲二,477.0,2.0,2023104270
2026/04/25,高知,晴,1,3歳ー5,ダ,1300,不,8,4,3,3,ユイノナナフシギ,牡,3,57.0,木村直輝,86.4,1/2,6,10.7,40.7,6-6,高知田中伸一,483.0,-2.0,2023105432
2026/04/25,高知,晴,1,3歳ー5,ダ,1300,不,8,5,8,8,ホットロッドスター,牡,3,57.0,岡村卓弥,87.1,3,2,4.4,41.8,5-5-4-5,高知工藤真司,497.0,15.0,2023101935
2026/04/25,高知,晴,1,3歳ー5,ダ,1300,不,8,6,7,7,レンジシ,牡,3,57.0,赤岡修次,87.7,3,4,5.0,42.4,6-4-5,高知田中守,466.0,0.0,2023101249
2026/04/25,高知,晴,1,3歳ー5,ダ,1300,不,8,7,4,4,クレレガール,牝,3,55.0,畑中信司,88.0,1.1/2,8,129.9,40.9,8,高知那俄性哲,416.0,-2.0,2023200001
2026/04/25,高知,晴,1,3歳ー5,ダ,1300,不,8,8,2,2,クインズボタン,牝,3,54.0,☆近藤翔月,88.0,アタマ,5,5.5,42.9,4-3-3-4,高知目迫大輔,461.0,19.0,2023104446
2026/04/25,高知,晴,2,3歳ー4,ダ,1300,不,10,1,8,10,マインセーラ,牝,3,55.0,永森大智,84.5,,2,2.2,37.8,3-3-2-2,高知雑賀正光,439.0,-3.0,2023102305
2026/04/25,高知,晴,2,3歳ー4,ダ,1300,不,10,2,1,1,タイムトゥパーティ,牝,3,55.0,赤岡修次,85.0,2.1/2,1,1.7,38.1,2-2-3,高知田中守,461.0,4.0,2023102156
2026/04/25,高知,晴,2,3歳ー4,ダ,1300,不,10,3,8,9,サンセットロード,牡,3,57.0,上田将司,85.7,3,3,12.5,38.6,4-4-4,高知嬉勝則,468.0,18.0,2023103313
2026/04/25,高知,晴,2,3歳ー4,ダ,1300,不,10,4,3,3,シデレウス,牡,3,57.0,山崎雅由,86.0,1.1/2,7,52.4,39.4,1-1-1-1,高知嬉勝則,454.0,5.0,2023100872
2026/04/25,高知,晴,2,3歳ー4,ダ,1300,不,10,5,7,7,メガクローム,牡,3,57.0,多田羅誠,86.8,4,5,38.3,39.0,9-9-9-6,高知工藤真司,436.0,0.0,2023102481
2026/04/25,高知,晴,2,3歳ー4,ダ,1300,不,10,6,5,5,リジョイシファイ,牡,3,57.0,岡村卓弥,86.8,アタマ,8,73.0,39.5,7-5-5-4,高知工藤真司,490.0,-5.0,2023104895
2026/04/25,高知,晴,2,3歳ー4,ダ,1300,不,10,7,6,6,ハクノセブン,牡,3,57.0,畑中信司,87.4,3,4,26.5,39.4,10-10-10-7,高知倉兼育康,411.0,2.0,2023105511
2026/04/25,高知,晴,2,3歳ー4,ダ,1300,不,10,8,4,4,ウィギル,セ,3,57.0,大澤誠志,88.0,3,9,269.5,40.1,8-8-8-9,高知胡本友晴,453.0,1.0,2023102825
2026/04/25,高知,晴,2,3歳ー4,ダ,1300,不,10,9,7,8,マジックステラ,牡,3,57.0,岡遼太郎,88.7,3,10,372.2,41.2,6-7-7-5,高知那俄性哲,437.0,2.0,2023103963
2026/04/25,高知,晴,2,3歳ー4,ダ,1300,不,10,10,2,2,キーゴールド,牡,3,57.0,山田義貴,89.1,2,6,39.4,41.5,5-6-6-8,高知西川敏弘,527.0,6.0,2023104785
2026/04/25,高知,晴,3,3歳ー3,ダ,1300,不,11,1,1,1,カンタベリービーム,牡,3,57.0,永森大智,84.5,,4,16.6,40.0,4-1-1,高知雑賀正光,461.0,2.0,2023101471
2026/04/25,高知,晴,3,3歳ー3,ダ,1300,不,11,2,8,11,ガディスビクトリア,牝,3,54.0,☆城野慈尚,85.0,2.1/2,3,3.6,39.7,3-3,高知平和人,477.0,-1.0,2023104061
2026/04/25,高知,晴,3,3歳ー3,ダ,1300,不,11,3,2,2,ターニーノーブル,牡,3,57.0,郷間勇太,85.0,クビ,6,23.8,39.1,6-4,高知別府真司,483.0,7.0,2023103508
2026/04/25,高知,晴,3,3歳ー3,ダ,1300,不,11,4,4,4,ユミッチラブ,牡,3,56.0,☆近藤翔月,85.9,4,9,73.1,39.2,9-7-9,高知国澤輝幸,430.0,-1.0,2023100499
2026/04/25,高知,晴,3,3歳ー3,ダ,1300,不,11,5,6,6,スマートビガー,牡,3,57.0,佐原秀泰,86.2,1.1/2,10,104.2,40.0,10-9-7-6,高知中西達也,409.0,-4.0,2023102762
2026/04/25,高知,晴,3,3歳ー3,ダ,1300,不,11,6,7,9,コスモラパウィラ,牡,3,57.0,多田羅誠,86.2,ハナ,5,20.7,41.6,1-2-2,高知宮川浩一,462.0,1.0,2023104283
2026/04/25,高知,晴,3,3歳ー3,ダ,1300,不,11,7,8,10,エスケーブラッド,牡,3,57.0,妹尾浩一,86.6,2,7,61.2,40.5,7-6-6-8,高知宮路洋一,433.0,-1.0,2023104428
2026/04/25,高知,晴,3,3歳ー3,ダ,1300,不,11,8,5,5,ハルウタ,牝,3,55.0,西森将司,86.6,アタマ,8,65.1,41.8,5-3-3-2,高知別府真司,454.0,2.0,2023101981
2026/04/25,高知,晴,3,3歳ー3,ダ,1300,不,11,9,7,8,プグナファータ,牝,3,55.0,岡遼太郎,86.9,1.1/2,1,2.3,41.9,2-4-4-5,高知中西達也,469.0,-1.0,2023107393
2026/04/25,高知,晴,3,3歳ー3,ダ,1300,不,11,10,6,7,キーチデッドミラー,牡,3,57.0,宮川実,87.1,1,2,2.8,40.9,8-8-7,高知西川敏弘,441.0,0.0,2023101261
2026/04/25,高知,晴,3,3歳ー3,ダ,1300,不,11,除外,3,3,アーユーリアル,牝,3,55.0,上田将司,,,,,,,高知国澤輝幸,443.0,-4.0,2023102055
2026/04/25,高知,晴,4,セグロセキレイ特別(AB),ダ,1300,不,12,1,6,7,ピンシャン,牡,9,57.0,宮川実,82.7,,1,1.4,39.2,7-5-5-4,高知打越勇児,478.0,-1.0,2017110120
2026/04/25,高知,晴,4,セグロセキレイ特別(AB),ダ,1300,不,12,2,5,5,ミズワリヲクダサイ,牡,6,57.0,永森大智,83.1,2,4,15.5,39.3,8-6-6-6,高知雑賀正光,469.0,2.0,2020101161
2026/04/25,高知,晴,4,セグロセキレイ特別(AB),ダ,1300,不,12,3,8,12,イナフセド,牡,6,56.0,多田羅誠,83.3,1,2,5.8,38.9,12-10-9-8,高知工藤真司,492.0,6.0,2020101833
2026/04/25,高知,晴,4,セグロセキレイ特別(AB),ダ,1300,不,12,4,4,4,サーブルミラージュ,牡,6,56.0,山田義貴,83.4,1/2,11,117.8,39.4,4-4-7-7,高知宮川真衣,529.0,6.0,2020102210
2026/04/25,高知,晴,4,セグロセキレイ特別(AB),ダ,1300,不,12,5,3,3,ジョウショーホープ,牡,6,57.0,岡村卓弥,83.5,クビ,3,5.9,39.9,5-4-5,高知雑賀正光,486.0,1.0,2020104702
2026/04/25,高知,晴,4,セグロセキレイ特別(AB),ダ,1300,不,12,6,7,9,ロイズピーク,牡,7,57.0,上田将司,83.6,1/2,9,90.5,40.3,2-2-3,高知宮路洋一,492.0,2.0,2019102483
2026/04/25,高知,晴,4,セグロセキレイ特別(AB),ダ,1300,不,12,7,6,8,カプティフ,牡,7,55.0,☆城野慈尚,83.7,1/2,10,108.0,39.2,9-9-8-9,高知田中譲二,503.0,5.0,2019100268
