date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,rank,bracket_number,horse_number,horse_name,sex,age,weight_carried,jockey,time,margin,popularity,odds,last_3f,passing_order,stable,horse_weight,weight_diff,horse_id
2026/04/21,水沢,曇,1,C2四組,ダ,1400,稍,9,1,8,9,キタノパッション,牝,6,54.0,塚本涼人,93.9,,1,2.6,42.1,1-1-1-1,岩手佐々木由,423.0,-4.0,2020102251
2026/04/21,水沢,曇,1,C2四組,ダ,1400,稍,9,2,7,7,アズーラ,牝,4,54.0,山本政聡,93.9,アタマ,6,12.4,41.9,2-2-2-3,岩手斉藤雄一,424.0,5.0,2022103034
2026/04/21,水沢,曇,1,C2四組,ダ,1400,稍,9,3,2,2,オンザバサラ,牡,4,56.0,村上忍,94.2,1.3/4,2,3.9,42.0,4-3-4-2,岩手伊藤和,488.0,2.0,2022105377
2026/04/21,水沢,曇,1,C2四組,ダ,1400,稍,9,4,5,5,ツワモノ,牡,6,56.0,小林凌,94.2,アタマ,4,7.2,42.0,3-4-3-4,岩手永田幸宏,497.0,-1.0,2020103948
2026/04/21,水沢,曇,1,C2四組,ダ,1400,稍,9,5,1,1,シラユリ,牝,5,54.0,山本聡紀,94.5,1.3/4,7,18.9,41.8,5-5-5-5,岩手佐藤敏彦,463.0,3.0,2021105952
2026/04/21,水沢,曇,1,C2四組,ダ,1400,稍,9,6,3,3,リベリアンガール,牝,5,54.0,阿部英俊,94.9,2.1/2,5,8.1,41.9,6-7-6,岩手及川良春,442.0,10.0,2021106208
2026/04/21,水沢,曇,1,C2四組,ダ,1400,稍,9,7,6,6,フラワーカンパニー,牝,5,54.0,佐々木志,95.3,2.1/2,8,29.3,41.9,9-8-8,岩手永田幸宏,413.0,5.0,2021104909
2026/04/21,水沢,曇,1,C2四組,ダ,1400,稍,9,8,4,4,タギマサダス,セ,4,56.0,鈴木祐,95.3,ハナ,3,5.6,42.5,8-7-6-7,岩手工藤裕孝,400.0,-3.0,2022107067
2026/04/21,水沢,曇,1,C2四組,ダ,1400,稍,9,9,8,8,エムティヒビキ,セ,6,56.0,高橋悠里,96.1,5,9,70.1,43.0,7-6-9-9,岩手佐藤敏彦,415.0,1.0,2020100567
2026/04/21,水沢,晴,2,C2三組,ダ,1400,良,9,1,5,5,ビーナスライズ,牝,5,54.0,高橋悠里,92.7,,1,2.1,40.7,6-6-4-2,岩手三野宮通,480.0,-3.0,2021102342
2026/04/21,水沢,晴,2,C2三組,ダ,1400,良,9,2,4,4,チヨノフォーエヴァ,牝,4,54.0,村上忍,93.6,6,2,2.2,42.0,1-1-1-1,岩手櫻田康二,453.0,1.0,2022100728
2026/04/21,水沢,晴,2,C2三組,ダ,1400,良,9,3,1,1,コウノノシラトリ,牡,4,56.0,山本政聡,94.4,5,3,8.3,42.1,7-7-6-5,岩手斉藤雄一,443.0,1.0,2022106524
2026/04/21,水沢,晴,2,C2三組,ダ,1400,良,9,4,6,6,グレースレニー,牝,6,54.0,鈴木祐,94.7,1.3/4,4,9.4,42.9,2-2-2-3,岩手櫻田康二,481.0,-1.0,2020100786
2026/04/21,水沢,晴,2,C2三組,ダ,1400,良,9,5,7,7,ウィンクルティアラ,牝,6,54.0,南郷家全,95.0,2,8,65.5,42.4,8-9-8-8,岩手高橋純,461.0,1.0,2020103110
2026/04/21,水沢,晴,2,C2三組,ダ,1400,良,9,6,2,2,レオボンバイエ,牡,5,56.0,山本聡紀,95.2,1,6,31.5,42.6,8-9-7,岩手佐藤敏彦,481.0,-1.0,2021101498
2026/04/21,水沢,晴,2,C2三組,ダ,1400,良,9,7,8,8,オメガジャスミン,牝,5,54.0,塚本涼人,95.2,クビ,5,25.1,43.3,3-3-3-4,岩手酒井仁,464.0,9.0,2021103510
2026/04/21,水沢,晴,2,C2三組,ダ,1400,良,9,8,3,3,ドリーピー,牡,5,56.0,菅原辰徳,95.4,3/4,9,103.1,43.4,4-5,岩手及川裕一,460.0,7.0,2021103377
2026/04/21,水沢,晴,2,C2三組,ダ,1400,良,9,9,8,9,ウィンドワーク,牝,5,52.0,関本玲花,95.8,2.1/2,7,64.0,43.6,4-5-7,岩手関本浩司,479.0,1.0,2021100026
2026/04/21,水沢,晴,3,C2二組,ダ,1400,良,9,1,8,8,アフタービート,牡,6,56.0,小林凌,92.9,,3,8.7,42.1,2-2-2-1,岩手菅原右吉,445.0,7.0,2020101602
2026/04/21,水沢,晴,3,C2二組,ダ,1400,良,9,2,8,9,テンリッチスマイル,牝,4,54.0,高松亮,93.2,2,1,1.4,41.3,5-5-5-5,岩手佐藤雅彦,497.0,4.0,2022104810
2026/04/21,水沢,晴,3,C2二組,ダ,1400,良,9,3,4,4,ネオアンコーラ,牡,7,56.0,山本政聡,93.6,2.1/2,2,4.8,42.5,3-3-3-3,岩手瀬戸幸一,492.0,1.0,2019105999
2026/04/21,水沢,晴,3,C2二組,ダ,1400,良,9,4,7,7,バイオレットモーヴ,牝,9,54.0,阿部英俊,94.3,4,7,24.9,42.7,4-4-4-4,岩手及川良春,447.0,-4.0,2017100438
2026/04/21,水沢,晴,3,C2二組,ダ,1400,良,9,5,6,6,バスターショット,セ,5,56.0,塚本涼人,94.3,クビ,8,37.2,41.8,8-8-8-9,岩手吉田司,416.0,-2.0,2021109062
