horse_id,horse_name,date,course,weather,race_number,race_name,num_horses,bracket_number,horse_number,odds,popularity,rank,jockey,weight_carried,surface,distance,track_condition,time,margin,passing_order,last_3f,horse_weight,weight_diff,winner_name,prize
2018100578,ブルーグリッター,2026/03/04,川崎,曇,2.0,フェネック賞(C3),11,8.0,10,8.7,6.0,8,中山遥人,54.0,ダ,900.0,不,57.5,2.1,5-7,39.4,430.0,0.0,カウニスミエリ,
2018100578,ブルーグリッター,2026/02/28,浦和,晴,1.0,浦和800ラウンド(C3),10,1.0,1,19.7,3.0,9,石川倭,56.0,ダ,800.0,重,51.6,3.4,7-7,38.4,430.0,-12.0,ロードサミット,
2018100578,ブルーグリッター,2026/01/21,船橋,曇,2.0,C3四,12,4.0,4,45.1,6.0,12,石川倭,56.0,ダ,1200.0,良,80.5,5.1,1-1-3,44.5,442.0,-4.0,シンボリライト,
2018100578,ブルーグリッター,2025/11/06,船橋,曇,1.0,C3二,12,7.0,9,23.9,6.0,3,中山遥人,53.0,ダ,1200.0,稍,76.9,0.3,2-1-1,40.5,446.0,0.0,ハーモニーホクト,20.0
2018100578,ブルーグリッター,2025/10/31,浦和,曇,2.0,浦和800ラウンド(C3),11,1.0,1,15.5,4.0,9,木間塚龍,56.0,ダ,800.0,稍,49.5,1.7,8-8,36.5,446.0,1.0,スーパーサイクル,
2018100578,ブルーグリッター,2025/10/01,船橋,曇,3.0,C3二,12,8.0,11,25.2,6.0,4,木間塚龍,56.0,ダ,1200.0,稍,77.9,2.1,3-2-2,41.4,445.0,-4.0,オールトソリス,12.0
2018100578,ブルーグリッター,2025/07/24,浦和,晴,1.0,浦和800ラウンド(C3),10,7.0,8,8.1,2.0,3,木間塚龍,56.0,ダ,800.0,良,48.6,0.7,2-2,36.1,449.0,4.0,スーパーサイクル,20.0
2018100578,ブルーグリッター,2025/06/30,船橋,晴,1.0,C3二,11,5.0,5,25.7,6.0,6,木間塚龍,57.0,ダ,1200.0,良,77.5,0.8,1-1-1,40.9,445.0,-5.0,プリンセスキアラ,
2018100578,ブルーグリッター,2025/06/24,浦和,曇,3.0,浦和800ラウンド(C3),8,5.0,5,5.9,2.0,1,木間塚龍,56.0,ダ,800.0,良,47.9,-0.4,1-1,35.4,450.0,-5.0,(ゴールドボード),80.0
2018100578,ブルーグリッター,2025/06/02,船橋,曇,3.0,C3二,12,5.0,5,56.0,7.0,11,木間塚龍,56.0,ダ,1200.0,稍,79.2,2.6,1-1-1,42.4,455.0,12.0,ハーピーブロッサム,
2018100578,ブルーグリッター,2024/11/01,船橋,曇,1.0,C3一特選,12,3.0,3,17.8,4.0,9,木間塚龍,55.0,ダ,1200.0,稍,78.7,1.0,2-1-1,40.0,443.0,3.0,ハーピーブロッサム,
2018100578,ブルーグリッター,2024/09/24,船橋,晴,1.0,C3二,10,5.0,5,42.0,8.0,9,中島良美,52.0,ダ,1200.0,良,79.7,2.7,6-7-8,41.3,440.0,4.0,エドノテーラー,
2018100578,ブルーグリッター,2024/09/18,浦和,曇,4.0,浦和800ラウンド(C3),12,6.0,8,34.5,10.0,9,木間塚龍,55.0,ダ,800.0,良,50.2,1.6,6-8,37.3,436.0,-1.0,メーネフロタント,
2018100578,ブルーグリッター,2024/08/28,船橋,曇,1.0,C3二,10,6.0,6,36.7,7.0,7,木間塚龍,55.0,ダ,1200.0,良,77.2,2.2,3-1-3,40.5,437.0,5.0,アデラパフューム,
2018100578,ブルーグリッター,2024/08/20,浦和,晴,4.0,浦和800ラウンド(C3),11,5.0,5,11.9,4.0,6,木間塚龍,55.0,ダ,800.0,重,47.9,0.8,3-4,35.9,432.0,2.0,メイショウベニバナ,
2018100578,ブルーグリッター,2024/07/21,船橋,晴,5.0,C3二,11,3.0,3,25.2,7.0,4,木間塚龍,55.0,ダ,1200.0,重,78.7,0.7,3-2-2,41.7,430.0,-7.0,ウィズアットダンス,12.0
2018100578,ブルーグリッター,2024/07/17,浦和,晴,6.0,浦和800ラウンド(C2C3),12,6.0,7,39.2,7.0,11,木間塚龍,54.0,ダ,800.0,重,48.3,1.4,8-9,36.4,437.0,0.0,エムリエール,
2018100578,ブルーグリッター,2024/06/28,船橋,雨,1.0,C3一特選,12,5.0,5,7.8,5.0,2,木間塚龍,55.0,ダ,1200.0,不,77.1,0.5,1-2-1,40.7,437.0,-5.0,ケンブリッジウィズ,35.1
2018100578,ブルーグリッター,2024/06/20,浦和,晴,2.0,浦和800ラウンド(C3),11,5.0,5,15.1,6.0,6,山本大翔,53.0,ダ,800.0,稍,49.5,1.1,5-6,36.7,442.0,2.0,クインズハッピー,
2018100578,ブルーグリッター,2024/05/31,船橋,曇,2.0,C3一特選,12,8.0,11,24.3,8.0,4,山本大翔,55.0,ダ,1200.0,不,78.2,1.8,4-4-3,40.9,440.0,0.0,ディマリア,13.5
2018100578,ブルーグリッター,2024/05/03,船橋,晴,6.0,おいでよ船橋の新スタ(C3),12,8.0,11,46.9,6.0,10,木間塚龍,55.0,ダ,1200.0,重,80.0,3.0,4-4-5,43.3,440.0,1.0,プレストオメガ,
2018100578,ブルーグリッター,2024/04/12,船橋,雨,1.0,C3二三イ,10,2.0,2,22.9,6.0,4,木間塚龍,55.0,ダ,1200.0,稍,79.2,1.0,8-8-9,40.5,439.0,-2.0,ノットインザアイ,12.0
2018100578,ブルーグリッター,2024/03/27,浦和,晴,3.0,浦和800ラウンド(C3),11,6.0,8,11.3,5.0,3,木間塚龍,55.0,ダ,800.0,重,49.7,0.6,4-3,36.8,441.0,3.0,マザーフェイヴァー,20.0
2018100578,ブルーグリッター,2024/03/08,船橋,曇,3.0,C3選抜馬,13,5.0,8,4.8,3.0,7,木間塚龍,55.0,ダ,1000.0,不,63.9,2.0,7-7,39.7,438.0,-2.0,セイテンタイセイ,
2018100578,ブルーグリッター,2024/02/07,船橋,晴,2.0,C3三,12,5.0,6,25.5,8.0,2,木間塚龍,55.0,ダ,1200.0,不,78.3,0.6,2-2-2,41.0,440.0,-2.0,エスポワールフレア,31.2
2018100578,ブルーグリッター,2024/01/17,船橋,晴,2.0,C3四五,11,6.0,6,18.7,6.0,11,木間塚龍,55.0,ダ,1200.0,良,78.2,2.0,3-3-8,40.5,442.0,-4.0,アラビアンパレス,
2018100578,ブルーグリッター,2023/12/16,船橋,晴,5.0,C2選抜馬,8,3.0,3,7.9,3.0,3,木間塚龍,54.0,ダ,1000.0,良,62.7,1.1,4-4,38.4,446.0,-1.0,アグニレディアンス,32.5
2018100578,ブルーグリッター,2023/10/24,船橋,晴,7.0,トルマリンダッシュ(C2),13,4.0,6,8.8,5.0,12,木間塚龍,54.0,ダ,1000.0,良,63.5,1.9,5-6,39.4,447.0,-5.0,ソレア,
2018100578,ブルーグリッター,2023/10/16,浦和,晴,3.0,浦和800ラウンド(C2),8,5.0,5,6.6,3.0,3,木間塚龍,54.0,ダ,800.0,重,48.1,0.1,4-4,35.7,452.0,-2.0,クウェンヤ,25.0
2018100578,ブルーグリッター,2023/09/26,船橋,曇,6.0,C3選抜馬,8,2.0,2,4.0,2.0,1,木間塚龍,54.0,ダ,1000.0,良,62.3,0.0,2-2,38.1,454.0,7.0,(リチェルカータ),90.0
