date,course,weather,race_number,race_name,surface,distance,track_condition,num_horses,rank,bracket_number,horse_number,horse_name,sex,age,weight_carried,jockey,time,margin,popularity,odds,last_3f,passing_order,stable,horse_weight,weight_diff,horse_id
2026/04/12,水沢,晴,1,C2,ダ,850,重,8,1,5,5,パームアイル,牝,7,54.0,小林凌,52.5,,1,1.5,37.5,1-1,岩手佐藤敏彦,428.0,-2.0,2019102332
2026/04/12,水沢,晴,1,C2,ダ,850,重,8,2,7,7,エンジェルスラップ,牝,5,50.0,★斉藤友香,52.6,クビ,7,62.5,37.0,4,岩手工藤裕孝,420.0,0.0,2021104249
2026/04/12,水沢,晴,1,C2,ダ,850,重,8,3,3,3,カンビフレサン,牝,4,54.0,阿部英俊,52.7,1/2,5,15.1,37.0,3,岩手及川良春,404.0,-1.0,2022107061
2026/04/12,水沢,晴,1,C2,ダ,850,重,8,4,6,6,ミユノバラ,牝,4,54.0,菅原辰徳,52.8,3/4,4,12.2,37.6,2-2,岩手瀬戸幸一,403.0,0.0,2022100563
2026/04/12,水沢,晴,1,C2,ダ,850,重,8,5,8,8,メッチャサザン,牡,5,54.0,関本玲花,53.2,2.1/2,8,85.3,37.3,5-6,岩手石川栄,475.0,2.0,2021105198
2026/04/12,水沢,晴,1,C2,ダ,850,重,8,6,4,4,シェキラ,牝,4,54.0,塚本涼人,53.4,1.1/2,3,9.7,37.3,6-5,岩手酒井仁,390.0,-12.0,2022101131
2026/04/12,水沢,晴,1,C2,ダ,850,重,8,7,2,2,スフォルツオ,牡,4,56.0,佐々木志,53.8,2.1/2,2,3.4,37.9,4,岩手瀬戸幸一,474.0,-5.0,2022106279
2026/04/12,水沢,晴,1,C2,ダ,850,重,8,8,1,1,ジナコ,牝,5,54.0,南郷家全,54.3,3,6,32.1,37.8,7,岩手永田幸宏,430.0,3.0,2021109001
2026/04/12,水沢,晴,2,C2十組,ダ,1300,重,8,1,3,3,ディーヴァドリーム,牝,5,54.0,山本聡紀,83.2,,1,1.4,39.4,2-2-2,岩手板垣吉則,475.0,12.0,2021104005
2026/04/12,水沢,晴,2,C2十組,ダ,1300,重,8,2,2,2,オーロプロサングエ,牡,4,56.0,小林凌,83.3,1/2,3,4.6,39.7,1-1-1-1,岩手陶文峰,474.0,-8.0,2022101726
2026/04/12,水沢,晴,2,C2十組,ダ,1300,重,8,3,5,5,ハクアイドリーム,牡,5,56.0,佐々木志,85.4,大,2,3.3,40.9,3-5-5,岩手菅原右吉,462.0,1.0,2021101629
